pt_graph landings
12764 0
12765 0
12766 0
12767 0
12768 0
12769 0
12771 0
12877 0
12878 0
12879 0
12880 0
12881 0
12882 0
12883 0
12884 0
12885 0
12886 0
12887 0
12888 0
12889 0
12891 0
12999 0
13000 0
13001 0
13002 0
13003 0
13004 0
13005 0
13006 0
13007 0
13008 0
13009 0
13010 0
13114 0
13115 0
13116 0
13117 0
13118 0
13119 0
13120 0
13121 0
13122 0
13123 0
13219 0
13220 0
13221 0
13222 0
13223 0
13224 0
13225 0
13226 0
13227 0
13314 0
13315 0
13316 0
13317 0
13318 0
13319 0
13320 0
13321 0
13322 0
13323 0
13324 0
13325 0
13398 0
13399 0
13400 0
13401 0
13402 0
13403 0
13404 0
13405 0
13406 0
13407 0
13408 0
13409 0
13480 0
13481 0
13482 0
13483 0
13484 0
13485 0
13486 0
13487 0
13488 0
13489 0
13490 0
13491 0
13550 0
13551 0
13552 0
13553 0
13554 0
13555 0
13556 0
13557 0
13558 0
13559 0
13611 0
13612 0
13613 0
13614 0
13615 0
13616 0
13617 0
13618 0
13619 0
13668 0
13669 0
13670 0
13671 0
13672 0
13673 0
13674 0
13675 0
13676 0
13722 0
13723 0
13724 0
13725 0
13726 0
13727 0
13728 0
13729 0
13730 0
13731 0
13732 0
13778 0
13779 0
13780 0
13781 0
13782 0
13783 0
13784 0
13785 0
13833 0
13834 0
13835 0
13836 0
13837 0
13838 0
13891 0
13892 0
13893 0
13894 0
13950 0
13951 0
13952 0
14008 0
14009 0
14010 0
14064 0
14118 0
14528 0
14529 0
14530 0
14558 0
14559 0
14560 0
14561 0
14592 0
14593 0
14594 0
14627 0
14628 0
14629 0
14661 0
14662 0
14663 0
14694 0
14695 0
14696 0
14728 0
14729 0
14760 0
14761 0
14792 0
14793 0
14824 0
14855 0
14884 0
14885 0
14911 0
14912 0
14913 0
14938 0
14939 0
14940 0
14941 0
14942 0
14963 0
14964 0
14965 0
14966 0
14967 0
14985 0
14986 0
14987 0
14988 0
14989 0
14990 0
15008 0
15009 0
15010 0
15011 0
15012 0
15013 0
15014 0
15032 0
15033 0
15034 0
15035 0
15036 0
15037 0
15038 0
15039 0
15040 0
15059 0
15060 0
15061 0
15062 0
15063 0
15064 0
15065 0
15066 0
15067 0
15068 0
15069 0
15088 0
15089 0
15090 0
15091 0
15092 0
15093 0
15094 0
15095 0
15096 0
15097 0
15098 0
15099 0
15124 0
15125 0
15126 0
15127 0
15128 0
15129 0
15130 0
15131 0
15132 0
15133 0
15134 0
15135 0
15136 0
15165 0
15166 0
15167 0
15168 0
15169 0
15170 0
15171 0
15172 0
15173 0
15174 0
15175 0
15176 0
15209 0
15210 0
15211 0
15212 0
15213 0
15214 0
15215 0
15216 0
15217 0
15218 0
15219 0
15257 0
15258 0
15259 0
15260 0
15261 0
15262 0
15263 0
15264 0
15265 0
15306 0
15307 0
15308 0
15309 0
15310 0
15311 0
15312 0
15313 0
15361 0
15362 0
15363 0
15364 0
15365 0
15421 0
15422 0
15423 0
15486 0
16096 0
16097 0
16098 0
16099 0
16105 0
16106 0
16107 0
16142 0
16143 0
16144 0
16145 0
16146 0
16147 0
16148 0
16149 0
16151 0
16152 0
16153 0
16154 0
16155 0
16189 0
16190 0
16191 0
16192 0
16193 0
16194 0
16195 0
16196 0
16197 0
16198 0
16199 0
16200 0
16201 0
16202 0
16233 0
16234 0
16235 0
16236 0
16237 0
16238 0
16239 0
16240 0
16241 0
16242 0
16243 0
16244 0
16245 0
16246 0
16247 0
16248 0
16249 0
16277 0
16278 0
16279 0
16280 0
16281 0
16282 0
16283 0
16284 0
16285 0
16286 0
16287 0
16288 0
16289 0
16290 0
16291 0
16292 0
16293 0
16294 0
16295 0
16322 0
16323 0
16324 0
16325 0
16326 0
16327 0
16328 0
16329 0
16330 0
16331 0
16332 0
16333 0
16334 0
16335 0
16336 0
16337 0
16338 0
16339 0
16340 0
16341 0
16366 0
16367 0
16368 0
16369 0
16370 0
16371 0
16372 0
16373 0
16374 0
16375 0
16376 0
16377 0
16378 0
16379 0
16380 0
16381 0
16382 0
16383 0
16384 0
16406 0
16407 0
16408 0
16409 0
16410 0
16411 0
16412 0
16413 0
16414 0
16415 0
16416 0
16417 0
16418 0
16419 0
16420 0
16421 0
16422 0
16423 0
16424 0
16425 0
16426 0
16446 0
16447 0
16448 0
16449 0
16450 0
16451 0
16452 0
16453 0
16454 0
16455 0
16456 0
16457 0
16458 0
16459 0
16460 0
16461 0
16462 0
16463 0
16464 0
16465 0
16466 0
16467 0
16468 0
16469 0
16470 0
16490 0
16491 0
16492 0
16493 0
16494 0
16495 0
16496 0
16497 0
16498 0
16499 0
16500 0
16501 0
16502 0
16503 0
16504 0
16505 0
16506 0
16507 0
16508 0
16509 0
16510 0
16511 0
16512 0
16513 0
16514 0
16515 0
16535 0
16536 0
16537 0
16538 0
16539 0
16540 0
16541 0
16542 0
16543 0
16544 0
16545 0
16546 0
16547 0
16548 0
16549 0
16550 0
16551 0
16552 0
16553 0
16554 0
16555 0
16556 0
16557 0
16558 0
16578 0
16579 0
16580 0
16581 0
16582 0
16583 0
16584 0
16585 0
16586 0
16587 0
16588 0
16589 0
16590 0
16591 0
16592 0
16593 0
16594 0
16595 0
16596 0
16597 0
16598 0
16599 0
16600 0
16601 0
16622 0
16623 0
16624 0
16625 0
16626 0
16627 0
16628 0
16629 0
16630 0
16631 0
16632 0
16633 0
16634 0
16635 0
16636 0
16637 0
16638 0
16639 0
16640 0
16641 0
16642 0
16643 0
16644 0
16645 0
16666 0
16667 0
16668 0
16669 0
16670 0
16671 0
16672 0
16673 0
16674 0
16675 0
16676 0
16677 0
16678 0
16679 0
16680 0
16681 0
16682 0
16683 0
16684 0
16685 0
16686 0
16687 0
16688 0
16689 0
16711 0
16712 0
16713 0
16714 0
16715 0
16716 0
16717 0
16718 0
16719 0
16720 0
16721 0
16722 0
16723 0
16724 0
16725 0
16726 0
16727 0
16728 0
16729 0
16730 0
16731 0
16732 0
16733 0
16734 0
16757 0
16758 0
16759 0
16760 0
16761 0
16762 0
16763 0
16764 0
16765 0
16766 0
16767 0
16768 0
16769 0
16770 0
16771 0
16772 0
16773 0
16774 0
16775 0
16776 0
16777 0
16778 0
16779 0
16780 0
16781 0
16782 0
16804 0
16805 0
16806 0
16807 0
16808 0
16809 0
16810 0
16811 0
16812 0
16813 0
16814 0
16815 0
16816 0
16817 0
16818 0
16819 0
16820 0
16821 0
16822 0
16823 0
16824 0
16825 0
16826 0
16827 0
16828 0
16829 0
16830 0
16852 0
16853 0
16854 0
16855 0
16856 0
16857 0
16858 0
16859 0
16860 0
16861 0
16862 0
16863 0
16864 0
16865 0
16866 0
16867 0
16868 0
16869 0
16870 0
16871 0
16872 0
16873 0
16874 0
16875 0
16876 0
16877 0
16878 0
16879 0
16901 0
16902 0
16903 0
16904 0
16905 0
16906 0
16907 0
16908 0
16909 0
16910 0
16911 0
16912 0
16913 0
16914 0
16915 0
16916 0
16917 0
16918 0
16919 0
16920 0
16921 0
16922 0
16923 0
16945 0
16946 0
16947 0
16948 0
16949 0
16950 0
16951 0
16952 0
16953 0
16954 0
16955 0
16956 0
16957 0
16958 0
16959 0
16960 0
16961 0
16962 0
16963 0
16964 0
16965 0
16966 0
16989 0
16990 0
16991 0
16992 0
16993 0
16994 0
16995 0
16996 0
16997 0
16998 0
16999 0
17000 0
17001 0
17002 0
17003 0
17004 0
17005 0
17006 0
17007 0
17008 0
17031 0
17032 0
17033 0
17034 0
17035 0
17036 0
17037 0
17038 0
17039 0
17040 0
17041 0
17042 0
17043 0
17044 0
17045 0
17046 0
17047 0
17048 0
17049 0
17050 0
17073 0
17074 0
17075 0
17076 0
17077 0
17078 0
17079 0
17080 0
17081 0
17082 0
17083 0
17084 0
17085 0
17086 0
17087 0
17088 0
17089 0
17090 0
17091 0
17114 0
17115 0
17116 0
17117 0
17118 0
17119 0
17120 0
17121 0
17122 0
17123 0
17124 0
17125 0
17126 0
17127 0
17128 0
17129 0
17130 0
17131 0
17132 0
17133 0
17155 0
17156 0
17157 0
17158 0
17159 0
17160 0
17161 0
17162 0
17163 0
17164 0
17165 0
17166 0
17167 0
17168 0
17169 0
17170 0
17171 0
17172 0
17173 0
17174 0
17175 0
17195 0
17196 0
17197 0
17198 0
17199 0
17200 0
17201 0
17202 0
17203 0
17204 0
17205 0
17206 0
17207 0
17208 0
17209 0
17210 0
17211 0
17212 0
17213 0
17214 0
17215 0
17216 0
17217 0
17236 0
17237 0
17238 0
17239 0
17240 0
17241 0
17242 0
17243 0
17244 0
17245 0
17246 0
17247 0
17248 0
17249 0
17250 0
17251 0
17252 0
17253 0
17254 0
17255 0
17256 0
17257 0
17275 0
17276 0
17279 0
17280 0
17281 0
17282 0
17283 0
17284 0
17285 0
17286 0
17287 0
17288 0
17289 0
17290 0
17291 0
17292 0
17293 0
17294 0
17295 0
17312 0
17313 0
17319 0
17320 0
17321 0
17322 0
17323 0
17324 0
17325 0
17326 0
17327 0
17328 0
17329 0
17330 0
17331 0
17347 0
17348 0
17349 0
17356 0
17357 0
17358 0
17359 0
17360 0
17361 0
17362 0
17363 0
17364 0
17365 0
17381 0
17382 0
17383 0
17390 0
17391 0
17392 0
17393 0
17394 0
17395 0
17396 0
17397 0
17398 0
17416 0
17424 0
17425 0
17426 0
17427 0
17428 0
17429 0
17430 0
17454 0
17455 0
17456 0
17457 0
17458 0
17459 0
17460 0
17461 0
17462 0
17463 0
17464 0
17488 0
17489 0
17490 0
17491 0
17492 0
17493 0
17494 0
17495 0
17496 0
17497 0
17498 0
17499 0
17500 0
17501 0
17525 0
17526 0
17527 0
17528 0
17529 0
17530 0
17531 0
17532 0
17533 0
17534 0
17535 0
17536 0
17537 0
17538 0
17539 0
17540 0
17565 0
17566 0
17567 0
17568 0
17569 0
17570 0
17571 0
17572 0
17573 0
17574 0
17575 0
17576 0
17577 0
17578 0
17579 0
17580 0
17581 0
17606 0
17607 0
17608 0
17609 0
17610 0
17611 0
17612 0
17613 0
17614 0
17615 0
17616 0
17617 0
17618 0
17619 0
17620 0
17621 0
17622 0
17649 0
17650 0
17651 0
17652 0
17653 0
17654 0
17655 0
17656 0
17657 0
17658 0
17659 0
17660 0
17661 0
17662 0
17663 0
17664 0
17665 0
17666 0
17667 0
17696 0
17697 0
17698 0
17699 0
17700 0
17701 0
17702 0
17703 0
17704 0
17705 0
17706 0
17707 0
17708 0
17709 0
17710 0
17711 0
17712 0
17743 0
17744 0
17745 0
17746 0
17747 0
17748 0
17749 0
17750 0
17751 0
17752 0
17753 0
17754 0
17755 0
17756 0
17757 0
17789 0
17790 0
17791 0
17792 0
17793 0
17794 0
17795 0
17796 0
17797 0
17798 0
17799 0
17800 0
17801 0
17834 0
17835 0
17836 0
17837 0
17838 0
17839 0
17840 0
17841 0
17842 0
17843 0
17844 0
17845 0
17846 0
17847 0
17881 0
17882 0
17883 0
17884 0
17885 0
17886 0
17887 0
17888 0
17889 0
17890 0
17891 0
17892 0
17893 0
17894 0
17928 0
17929 0
17930 0
17931 0
17932 0
17933 0
17934 0
17935 0
17936 0
17937 0
17938 0
17939 0
17940 0
17941 0
17942 0
17976 0
17977 0
17978 0
17979 0
17980 0
17981 0
17982 0
17983 0
17984 0
17985 0
17986 0
17987 0
17988 0
18022 0
18023 0
18024 0
18025 0
18026 0
18027 0
18028 0
18029 0
18030 0
18031 0
18032 0
18033 0
18034 0
18035 0
18068 0
18069 0
18070 0
18071 0
18072 0
18073 0
18074 0
18075 0
18076 0
18077 0
18078 0
18079 0
18080 0
18081 0
18082 0
18115 0
18116 0
18117 0
18118 0
18119 0
18120 0
18121 0
18122 0
18123 0
18124 0
18125 0
18126 0
18127 0
18128 0
18129 0
18162 0
18163 0
18164 0
18165 0
18166 0
18167 0
18168 0
18169 0
18170 0
18171 0
18172 0
18173 0
18174 0
18175 0
18176 0
18177 0
18211 0
18212 0
18213 0
18214 0
18215 0
18216 0
18217 0
18218 0
18219 0
18220 0
18221 0
18222 0
18223 0
18224 0
18225 0
18258 0
18259 0
18260 0
18261 0
18262 0
18263 0
18264 0
18265 0
18266 0
18267 0
18268 0
18269 0
18270 0
18271 0
18305 0
18306 0
18307 0
18308 0
18309 0
18310 0
18311 0
18312 0
18313 0
18314 0
18315 0
18316 0
18317 0
18349 0
18350 0
18351 0
18352 0
18353 0
18354 0
18355 0
18356 0
18357 0
18388 0
18389 0
18390 0
18391 0
18392 0
18422 0
18423 0
18424 0
18425 0
18426 0
18457 0
18458 0
18459 0
18460 0
18461 0
18491 0
18492 0
18493 0
18494 0
18523 0
18524 0
18553 0
18581 0
18608 0
18634 0
18635 0
18636 0
18637 0
18663 0
18664 0
18665 0
18666 0
18667 0
18668 0
18669 0
18670 0
18684 0
18685 0
18695 0
18696 0
18697 0
18698 0
18699 0
18700 0
18701 0
18702 0
18703 0
18704 0
18705 0
18706 0
18707 0
18708 0
18709 0
18710 0
18711 0
18712 0
18726 0
18727 0
18728 0
18736 0
18737 0
18738 0
18739 0
18740 0
18741 0
18742 0
18743 0
18744 0
18745 0
18746 0
18747 0
18748 0
18749 0
18750 0
18751 0
18752 0
18753 0
18754 0
18755 0
18768 0
18769 0
18770 0
18771 0
18778 0
18779 0
18780 0
18781 0
18782 0
18783 0
18784 0
18785 0
18786 0
18787 0
18788 0
18789 0
18790 0
18791 0
18792 0
18793 0
18794 0
18795 0
18796 0
18797 0
18798 0
18799 0
18800 0
18801 0
18814 0
18815 0
18816 0
18817 0
18824 0
18825 0
18826 0
18827 0
18828 0
18829 0
18830 0
18831 0
18832 0
18833 0
18834 0
18835 0
18836 0
18837 0
18838 0
18839 0
18840 0
18841 0
18842 0
18843 0
18844 0
18845 0
18846 0
18858 0
18859 0
18864 0
18865 0
18866 0
18867 0
18868 0
18869 0
18870 0
18871 0
18872 0
18873 0
18874 0
18875 0
18876 0
18877 0
18878 0
18879 0
18880 0
18881 0
18882 0
18883 0
18884 0
18885 0
18886 0
18899 0
18900 0
18901 0
18905 0
18906 0
18907 0
18908 0
18909 0
18910 0
18911 0
18912 0
18913 0
18914 0
18915 0
18916 0
18917 0
18918 0
18919 0
18920 0
18921 0
18922 0
18923 0
18924 0
18925 0
18926 0
18938 0
18939 0
18940 0
18941 0
18942 0
18946 0
18947 0
18948 0
18949 0
18950 0
18951 0
18952 0
18953 0
18954 0
18955 0
18956 0
18957 0
18958 0
18959 0
18960 0
18961 0
18962 0
18963 0
18964 0
18965 0
18979 0
18980 0
18981 0
18982 0
18986 0
18987 0
18988 0
18989 0
18990 0
18991 0
18992 0
18993 0
18994 0
18995 0
18996 0
18997 0
18998 0
18999 0
19000 0
19001 0
19002 0
19003 0
19016 0
19017 0
19018 0
19019 0
19020 0
19021 0
19023 0
19024 0
19025 0
19026 0
19027 0
19028 0
19029 0
19030 0
19031 0
19032 0
19033 0
19034 0
19035 0
19036 0
19037 0
19038 0
19039 0
19053 0
19054 0
19055 0
19056 0
19057 0
19058 0
19059 0
19060 0
19061 0
19062 0
19063 0
19064 0
19065 0
19066 0
19067 0
19068 0
19069 0
19070 0
19071 0
19072 0
19073 0
19074 0
19075 0
19088 0
19089 0
19090 0
19091 0
19092 0
19093 0
19094 0
19095 0
19096 0
19097 0
19098 0
19099 0
19100 0
19101 0
19102 0
19103 0
19104 0
19105 0
19106 0
19107 0
19108 0
19109 0
19122 0
19123 0
19124 0
19125 0
19126 0
19127 0
19128 0
19129 0
19130 0
19131 0
19132 0
19133 0
19134 0
19135 0
19136 0
19137 0
19138 0
19139 0
19140 0
19141 0
19142 0
19143 0
19156 0
19157 0
19158 0
19159 0
19160 0
19161 0
19162 0
19163 0
19164 0
19165 0
19166 0
19167 0
19168 0
19169 0
19170 0
19171 0
19172 0
19173 0
19174 0
19175 0
19176 0
19189 0
19190 0
19191 0
19192 0
19193 0
19194 0
19195 0
19196 0
19197 0
19198 0
19199 0
19200 0
19201 0
19202 0
19203 0
19204 0
19205 0
19206 0
19207 0
19208 0
19220 0
19221 0
19222 0
19223 0
19224 0
19225 0
19226 0
19227 0
19228 0
19229 0
19230 0
19231 0
19232 0
19233 0
19234 0
19235 0
19236 0
19237 0
19238 0
19239 0
19252 0
19253 0
19254 0
19255 0
19256 0
19257 0
19258 0
19259 0
19260 0
19261 0
19262 0
19263 0
19264 0
19265 0
19266 0
19267 0
19268 0
19269 0
19282 0
19283 0
19284 0
19285 0
19286 0
19287 0
19288 0
19289 0
19290 0
19291 0
19292 0
19293 0
19294 0
19295 0
19296 0
19297 0
19298 0
19312 0
19313 0
19314 0
19315 0
19316 0
19317 0
19318 0
19319 0
19320 0
19321 0
19322 0
19323 0
19324 0
19325 0
19326 0
19327 0
19340 0
19341 0
19342 0
19343 0
19344 0
19345 0
19346 0
19347 0
19348 0
19349 0
19350 0
19351 0
19352 0
19353 0
19354 0
19369 0
19370 0
19371 0
19372 0
19373 0
19374 0
19375 0
19376 0
19377 0
19378 0
19379 0
19394 0
19395 0
19396 0
19399 0
19400 0
19507 0
19510 0
19513 0
19539 0
