pt_graph met
11040 1
11149 1
11150 1
11152 1
11153 1
11154 1
11155 1
11269 1
11271 1
11277 1
11391 1
11397 1
11398 1
11401 1
11402 1
11523 1
11526 1
11534 1
11656 1
11787 1
11793 1
11924 1
12041 1
12047 1
12049 1
12050 1
12158 1
12159 1
12282 1
12290 1
12296 1
12416 1
12417 1
12420 1
12422 1
12423 1
12434 1
12541 1
12543 1
12544 1
12545 1
12547 1
12554 1
12556 1
12559 1
12665 1
12666 1
12667 1
12669 1
12679 1
12680 1
12693 1
12789 1
12797 1
12800 1
12905 1
12906 1
12916 1
13022 1
13023 1
13025 1
13026 1
13027 1
13029 1
13146 1
13150 1
13152 1
13335 1
13340 1
13422 1
