pt_graph met
3649 2
3727 2
3729 2
3797 2
3798 2
3803 2
3804 2
3805 2
3868 2
3870 2
3871 2
3872 2
3877 2
3941 2
3942 2
3943 2
3949 2
4012 2
4013 2
4014 2
4017 2
4018 2
4021 2
4075 2
4076 2
4078 2
4080 2
4140 2
4141 2
4142 2
4143 2
4144 2
4146 2
4202 2
4204 2
4205 2
4206 2
4208 2
4264 2
4265 2
4266 2
4269 2
4323 2
4382 2
4419 2
4420 2
4462 2
4463 2
4504 2
4546 2
4547 2
4550 2
4562 2
4589 2
4592 2
4635 2
4649 2
4675 2
4690 2
4716 2
4718 2
4719 2
4720 2
4755 2
4757 2
4794 2
4795 2
4798 2
4799 2
4803 2
4808 2
4833 2
4834 2
4835 2
4837 2
4838 2
4839 2
4844 2
4873 2
4874 2
4875 2
4876 2
4877 2
4887 2
4915 2
4921 2
4922 2
4923 2
4924 2
4971 2
4972 2
4973 2
4974 2
4975 2
4976 2
4977 2
4982 2
4984 2
5024 2
5028 2
5029 2
5030 2
5031 2
5032 2
5033 2
5034 2
5037 2
5038 2
5039 2
5040 2
5086 2
5089 2
5090 2
5091 2
5092 2
5093 2
5094 2
5095 2
5096 2
5097 2
5144 2
5145 2
5147 2
5148 2
5149 2
5150 2
5151 2
5152 2
5198 2
5200 2
5248 2
5249 2
5297 2
5345 2
5346 2
5396 2
5446 2
5494 2
5601 2
5651 2
5652 2
5653 2
5705 2
5757 2
6084 2
6086 2
6203 2
6204 2
6263 2
6323 2
6324 2
6381 2
6440 2
6506 2
6507 2
6562 2
6565 2
6568 2
6623 2
6625 2
6629 2
6688 2
6689 2
6748 2
6807 2
6866 2
6919 2
6920 2
6923 2
6924 2
6979 2
6981 2
7042 2
7104 2
7164 2
7165 2
7166 2
7228 2
7229 2
7291 2
7292 2
7353 2
7354 2
7355 2
7419 2
7483 2
7546 2
7547 2
7609 2
7610 2
7674 2
7676 2
7726 2
7739 2
7741 2
7806 2
7866 2
7867 2
7868 2
7870 2
7924 2
7928 2
7930 2
7931 2
7932 2
7933 2
7934 2
7989 2
7990 2
7991 2
7992 2
7993 2
7994 2
7995 2
7996 2
7997 2
8055 2
8056 2
8057 2
8058 2
8060 2
8061 2
8116 2
8120 2
8121 2
8122 2
8123 2
8124 2
8181 2
8182 2
8183 2
8184 2
8185 2
8186 2
8244 2
8245 2
8246 2
19516 2
