pt_graph met
12520 2
12522 2
12523 2
12524 2
12525 2
12526 2
12527 2
12528 2
12529 2
12530 2
12532 2
12646 2
12648 2
12649 2
12650 2
12651 2
12652 2
12654 2
12655 2
12656 2
12657 2
12658 2
12659 2
12660 2
12661 2
12763 2
12766 2
12769 2
12885 2
12887 2
12888 2
12889 2
12999 2
13004 2
13005 2
13009 2
13010 2
13110 2
13112 2
13120 2
13121 2
13123 2
13221 2
13225 2
13316 2
13318 2
13319 2
13320 2
13323 2
13324 2
13388 2
13393 2
13404 2
13409 2
13469 2
13476 2
13485 2
13487 2
13488 2
13490 2
13545 2
13554 2
13555 2
13556 2
13557 2
13558 2
13559 2
13614 2
13615 2
13616 2
13617 2
13618 2
13619 2
13670 2
13672 2
13675 2
13676 2
13709 2
13713 2
13725 2
13726 2
13727 2
13728 2
13729 2
13730 2
13731 2
13766 2
13767 2
13781 2
13783 2
13784 2
13816 2
13832 2
13834 2
13835 2
13836 2
13838 2
13880 2
13882 2
13888 2
13890 2
13892 2
13893 2
13937 2
13941 2
13944 2
13947 2
13948 2
13949 2
13951 2
13985 2
13993 2
13997 2
13999 2
14004 2
14006 2
14007 2
14042 2
14055 2
14056 2
14057 2
14058 2
14061 2
14062 2
14064 2
14097 2
14112 2
14113 2
14114 2
14115 2
14148 2
14150 2
14151 2
14152 2
14162 2
14164 2
14167 2
14168 2
14169 2
14208 2
14214 2
14216 2
14257 2
14259 2
14260 2
14261 2
14263 2
14264 2
14285 2
14290 2
14298 2
14302 2
14305 2
14306 2
14307 2
14309 2
14310 2
14342 2
14344 2
14345 2
14349 2
14351 2
14352 2
14353 2
14354 2
14355 2
14375 2
14387 2
14391 2
14392 2
14394 2
14395 2
14396 2
14397 2
14422 2
14429 2
14432 2
14435 2
14437 2
14438 2
14462 2
14463 2
14464 2
14470 2
14472 2
14474 2
14475 2
14506 2
14507 2
14509 2
14533 2
14535 2
14538 2
14540 2
14564 2
14568 2
14569 2
14571 2
14573 2
14591 2
14593 2
14598 2
14600 2
14604 2
14605 2
14606 2
14607 2
14629 2
14631 2
14634 2
14635 2
14636 2
14638 2
14640 2
14641 2
14660 2
14662 2
14663 2
14666 2
14668 2
14669 2
14674 2
14693 2
14694 2
14698 2
14699 2
14701 2
14705 2
14707 2
14739 2
14761 2
14762 2
14764 2
14765 2
14793 2
14795 2
14798 2
14799 2
14800 2
14802 2
14826 2
14827 2
14829 2
14830 2
14831 2
14857 2
14886 2
14887 2
14909 2
14915 2
14989 2
14990 2
15010 2
15011 2
15013 2
15033 2
15038 2
15039 2
15040 2
15043 2
15059 2
15068 2
15070 2
15093 2
15094 2
15095 2
15096 2
15097 2
15098 2
15099 2
15100 2
15129 2
15130 2
15132 2
15133 2
15134 2
15135 2
15136 2
15137 2
15171 2
15172 2
15173 2
15174 2
15175 2
15176 2
15177 2
15178 2
15215 2
15216 2
15217 2
15219 2
15221 2
15222 2
15263 2
15264 2
15265 2
15267 2
15268 2
15269 2
15270 2
15311 2
15315 2
15316 2
15317 2
15318 2
15365 2
15367 2
15369 2
15370 2
15371 2
15372 2
15425 2
15426 2
15428 2
15429 2
15430 2
15431 2
15488 2
15489 2
15490 2
15491 2
15493 2
15494 2
15552 2
15556 2
15557 2
15558 2
15615 2
15616 2
15618 2
15619 2
15621 2
15622 2
15686 2
15751 2
15754 2
15819 2
15821 2
15822 2
15879 2
15881 2
15883 2
15887 2
15947 2
15948 2
15951 2
15999 2
16001 2
16003 2
16004 2
16005 2
16006 2
16007 2
16053 2
16055 2
16057 2
16058 2
16059 2
16098 2
16102 2
16103 2
16104 2
16105 2
16106 2
16107 2
16147 2
16152 2
16153 2
16154 2
16155 2
16198 2
16199 2
16200 2
16201 2
16202 2
16243 2
16245 2
16247 2
16248 2
16292 2
16293 2
16294 2
16338 2
16339 2
16383 2
16426 2
