pt_graph met
15028 3
15055 3
15087 3
15124 3
15125 3
15162 3
15208 3
15253 3
15255 3
15310 3
15311 3
15312 3
15365 3
15366 3
15415 3
15424 3
15426 3
15427 3
15480 3
15491 3
15552 3
15555 3
15608 3
15611 3
15618 3
15619 3
15683 3
15748 3
15750 3
15751 3
15752 3
15817 3
15820 3
15881 3
15882 3
15943 3
15944 3
15945 3
15947 3
15948 3
15949 3
16001 3
16003 3
16004 3
16005 3
16053 3
16056 3
16101 3
16103 3
16104 3
16150 3
16151 3
16152 3
16196 3
16197 3
16198 3
16199 3
16242 3
16244 3
16245 3
16246 3
16284 3
16289 3
16290 3
16291 3
16292 3
16293 3
16332 3
16335 3
16337 3
16338 3
16371 3
16380 3
16411 3
16414 3
16455 3
16458 3
16465 3
16466 3
16468 3
16499 3
16500 3
16503 3
16505 3
16511 3
16513 3
16542 3
16543 3
16545 3
16546 3
16547 3
16549 3
16550 3
16551 3
16586 3
16589 3
16590 3
16593 3
16594 3
16597 3
16635 3
16638 3
16640 3
16641 3
16642 3
16676 3
16677 3
16678 3
16679 3
16681 3
16682 3
16683 3
16685 3
16722 3
16724 3
16725 3
16726 3
16727 3
16728 3
16731 3
16766 3
16767 3
16771 3
16773 3
16775 3
16777 3
16815 3
16820 3
16822 3
16823 3
16824 3
16862 3
16864 3
16866 3
16867 3
16869 3
16870 3
16912 3
16913 3
16914 3
16916 3
16917 3
16918 3
16919 3
16920 3
16955 3
16956 3
16958 3
16959 3
16962 3
16963 3
16964 3
16996 3
16998 3
16999 3
17001 3
17005 3
17006 3
17007 3
17037 3
17038 3
17040 3
17043 3
17046 3
17047 3
17048 3
17078 3
17081 3
17087 3
17088 3
17089 3
17090 3
17119 3
17120 3
17122 3
17129 3
17130 3
17131 3
17160 3
17161 3
17162 3
17163 3
17171 3
17172 3
17173 3
17202 3
17203 3
17204 3
17214 3
17216 3
17243 3
17244 3
17253 3
17290 3
17326 3
17327 3
17328 3
17361 3
17362 3
17363 3
17385 3
17393 3
17394 3
17395 3
17425 3
17426 3
17427 3
17428 3
17448 3
17457 3
17458 3
17459 3
17460 3
17492 3
17493 3
17494 3
17496 3
17498 3
17528 3
17532 3
17533 3
17534 3
17535 3
17536 3
17569 3
17570 3
17574 3
17575 3
17576 3
17577 3
17578 3
17608 3
17609 3
17610 3
17612 3
17613 3
17616 3
17619 3
17620 3
17644 3
17654 3
17655 3
17656 3
17657 3
17658 3
17659 3
17660 3
17701 3
17702 3
17703 3
17704 3
17705 3
17706 3
17748 3
17749 3
17750 3
17751 3
17752 3
17753 3
17794 3
17795 3
17796 3
17797 3
17798 3
17799 3
17840 3
17841 3
17842 3
17843 3
17844 3
17845 3
17885 3
17886 3
17887 3
17889 3
17890 3
17934 3
17936 3
17937 3
17938 3
17980 3
17981 3
17982 3
17983 3
17984 3
17985 3
18025 3
18026 3
18027 3
18028 3
18029 3
18030 3
18072 3
18073 3
18074 3
18075 3
18076 3
18077 3
18118 3
18119 3
18120 3
18121 3
18122 3
18123 3
18124 3
18167 3
18168 3
18169 3
18170 3
18171 3
18172 3
18218 3
18219 3
18220 3
18221 3
18265 3
18266 3
18267 3
18268 3
18312 3
18313 3
18692 3
18775 3
18777 3
18781 3
18783 3
18822 3
18823 3
18824 3
18825 3
18826 3
18831 3
18832 3
18834 3
18835 3
18837 3
18863 3
18864 3
18865 3
18866 3
18868 3
18870 3
18871 3
18872 3
18874 3
18880 3
18883 3
18886 3
18912 3
18915 3
18920 3
18924 3
18959 3
18960 3
18961 3
18962 3
18963 3
18964 3
18992 3
18999 3
19002 3
19029 3
19030 3
19059 3
19060 3
19062 3
19094 3
19095 3
19096 3
19097 3
19098 3
19105 3
19106 3
19107 3
19129 3
19130 3
19131 3
19132 3
19133 3
19135 3
19139 3
19140 3
19141 3
19142 3
19143 3
19163 3
19164 3
19165 3
19166 3
19167 3
19172 3
19176 3
19198 3
19199 3
19200 3
19206 3
19207 3
19208 3
19237 3
19238 3
19239 3
19263 3
19267 3
19269 3
19296 3
19298 3
19323 3
