pt_graph met
686 0
801 0
802 0
803 0
1101 0
1163 0
1291 0
1357 0
1421 0
1422 0
1487 0
1488 0
1489 0
1490 0
1554 0
1555 0
1556 0
2040 0
2043 0
2045 0
2126 0
2127 0
2128 0
2129 0
2130 0
2210 0
2211 0
2290 0
2372 0
2455 0
2456 0
2541 0
2542 0
2543 0
2630 0
2713 0
2714 0
2795 0
2796 0
2797 0
2798 0
2799 0
2883 0
2885 0
2968 0
2969 0
3053 0
3054 0
3132 0
3137 0
3297 0
3378 0
3379 0
3458 0
3459 0
3460 0
3461 0
3538 0
3539 0
3540 0
3616 0
3617 0
3618 0
3695 0
3771 0
3917 0
3918 0
3919 0
3986 0
3987 0
3988 0
4053 0
4054 0
4119 0
