pt_graph met
14756 2
14759 2
14854 2
14987 2
15063 2
15070 2
15098 2
15129 2
15134 2
15212 2
15216 2
15222 2
15487 2
15556 2
15558 2
15685 2
15927 2
15943 2
16034 2
16051 2
16055 2
16082 2
16147 2
16150 2
16151 2
16182 2
16201 2
16223 2
16241 2
16272 2
16378 2
16379 2
16413 2
16469 2
16495 2
16512 2
16538 2
16541 2
16548 2
16589 2
16625 2
16629 2
16731 2
16759 2
16810 2
16856 2
16916 2
17031 2
17129 2
17130 2
17162 2
17171 2
17208 2
17282 2
17292 2
17355 2
17356 2
17384 2
17387 2
17392 2
17393 2
17488 2
17489 2
17491 2
17494 2
17495 2
17523 2
17531 2
17560 2
17561 2
17563 2
17570 2
17578 2
17602 2
17613 2
17658 2
17659 2
17743 2
17755 2
17800 2
17882 2
17979 2
17980 2
17983 2
18081 2
18169 2
18171 2
18212 2
18218 2
18221 2
18315 2
18354 2
18392 2
18524 2
