pt_graph met
1754 2
1838 2
1839 2
1840 2
1927 2
2014 2
2100 2
2604 2
2685 2
2687 2
2769 2
2772 2
2943 2
2944 2
2945 2
3027 2
3028 2
3029 2
3114 2
3412 2
3439 2
3440 2
3441 2
3679 2
3724 2
3726 2
3727 2
3756 2
3757 2
3758 2
3759 2
3797 2
3801 2
3804 2
3805 2
3806 2
3832 2
3871 2
3872 2
3876 2
3877 2
3883 2
3904 2
3905 2
3906 2
3907 2
3942 2
3943 2
3945 2
3946 2
3947 2
3948 2
3949 2
3972 2
3973 2
3974 2
3975 2
3976 2
4008 2
4010 2
4012 2
4018 2
4019 2
4023 2
4039 2
4041 2
4042 2
4043 2
4074 2
4075 2
4076 2
4077 2
4078 2
4079 2
4080 2
4082 2
4106 2
4107 2
4111 2
4140 2
4141 2
4142 2
4143 2
4145 2
4149 2
4170 2
4172 2
4173 2
4175 2
4203 2
4204 2
4205 2
4207 2
4208 2
4210 2
4211 2
4230 2
4231 2
4232 2
4234 2
4264 2
4265 2
4266 2
4269 2
4290 2
4291 2
4292 2
4293 2
4294 2
4322 2
4324 2
4375 2
4376 2
4420 2
4438 2
4461 2
4462 2
4464 2
4504 2
4505 2
4506 2
4547 2
4549 2
4566 2
4589 2
4632 2
4634 2
4648 2
4649 2
4675 2
4676 2
4678 2
4679 2
4680 2
4682 2
4690 2
4713 2
4717 2
4719 2
4755 2
4757 2
4758 2
4759 2
4762 2
4794 2
4795 2
4797 2
4798 2
4834 2
4835 2
4836 2
4837 2
4874 2
4875 2
4876 2
4878 2
4887 2
4918 2
4921 2
4922 2
4923 2
4924 2
4926 2
4932 2
4970 2
4972 2
4973 2
4974 2
4975 2
4976 2
4977 2
4978 2
4979 2
4980 2
4984 2
5028 2
5029 2
5030 2
5031 2
5032 2
5033 2
5034 2
5036 2
5037 2
5038 2
5039 2
5040 2
5086 2
5089 2
5090 2
5091 2
5092 2
5093 2
5094 2
5095 2
5096 2
5097 2
5142 2
5144 2
5145 2
5147 2
5148 2
5149 2
5150 2
5151 2
5152 2
5198 2
5199 2
5200 2
5248 2
5345 2
5346 2
5395 2
5396 2
5444 2
5445 2
5447 2
5496 2
5497 2
5548 2
5601 2
5757 2
5971 2
6084 2
6143 2
6202 2
6204 2
6323 2
6505 2
6507 2
19516 2
