pt_graph met
10897 2
11007 2
11114 2
11233 2
11234 2
11241 2
11354 2
11355 2
11480 2
11481 2
11607 2
11626 2
11739 2
11753 2
11754 2
11757 2
11883 2
11885 2
11886 2
11994 2
12010 2
12011 2
12014 2
12113 2
12128 2
12129 2
12131 2
12133 2
12134 2
12136 2
12137 2
12138 2
12259 2
12260 2
12261 2
12262 2
12263 2
12366 2
12367 2
12371 2
12375 2
12382 2
12383 2
12384 2
12388 2
12390 2
12391 2
12393 2
12394 2
12395 2
12501 2
12504 2
12514 2
12516 2
12519 2
12521 2
12522 2
12523 2
12524 2
12525 2
12526 2
12527 2
12528 2
12628 2
12629 2
12642 2
12643 2
12644 2
12647 2
12650 2
12651 2
12652 2
12754 2
12760 2
12761 2
12762 2
12763 2
12765 2
12766 2
12768 2
12769 2
12862 2
12863 2
12864 2
12872 2
12878 2
12880 2
12883 2
12884 2
12885 2
12886 2
12888 2
12889 2
12985 2
12986 2
12992 2
12998 2
13003 2
13004 2
13005 2
13007 2
13008 2
13009 2
13010 2
13095 2
13096 2
13099 2
13117 2
13122 2
13123 2
13200 2
13204 2
13212 2
13219 2
13223 2
13226 2
13297 2
13298 2
13299 2
13304 2
13308 2
13316 2
13318 2
13319 2
13320 2
13324 2
13400 2
13401 2
13405 2
13406 2
13407 2
13408 2
13409 2
13464 2
13468 2
13482 2
13483 2
13484 2
13486 2
13488 2
13490 2
13542 2
13552 2
13557 2
13559 2
13614 2
13617 2
13618 2
13662 2
13670 2
13671 2
13672 2
13674 2
13675 2
13676 2
13709 2
13715 2
13725 2
13727 2
13728 2
13729 2
13730 2
13731 2
13780 2
13784 2
13785 2
13822 2
13825 2
13833 2
13835 2
13836 2
13837 2
13838 2
13865 2
13874 2
13888 2
13890 2
13893 2
13925 2
13930 2
13941 2
13944 2
13947 2
13948 2
13949 2
13950 2
13951 2
13952 2
13985 2
13998 2
13999 2
14002 2
14005 2
14006 2
14007 2
14008 2
14009 2
14044 2
14055 2
14058 2
14060 2
14062 2
14064 2
14096 2
14097 2
14098 2
14112 2
14113 2
14152 2
14154 2
14163 2
14164 2
14167 2
14200 2
14201 2
14210 2
14211 2
14212 2
14213 2
14214 2
14216 2
14217 2
14237 2
14245 2
14255 2
14256 2
14257 2
14259 2
14261 2
14262 2
14263 2
14264 2
14285 2
14290 2
14291 2
14293 2
14300 2
14301 2
14303 2
14305 2
14306 2
14308 2
14348 2
14349 2
14350 2
14351 2
14353 2
14355 2
14380 2
14385 2
14386 2
14391 2
14392 2
14394 2
14395 2
14396 2
14416 2
14419 2
14422 2
14423 2
14426 2
14428 2
14432 2
14433 2
14435 2
14436 2
14462 2
14463 2
14464 2
14470 2
14472 2
14475 2
14499 2
14500 2
14501 2
14503 2
14504 2
14506 2
14507 2
