pt_graph met
15816 2
15886 2
16001 2
16034 2
16050 2
16054 2
16056 2
16152 2
16179 2
16197 2
16200 2
16280 2
16289 2
16327 2
16337 2
16338 2
16341 2
16455 2
16464 2
16470 2
16493 2
16544 2
16545 2
16579 2
16587 2
16630 2
16631 2
16687 2
16771 2
16829 2
16830 2
16860 2
16873 2
16878 2
16955 2
16997 2
17039 2
17042 2
17169 2
17240 2
17251 2
17256 2
17274 2
17319 2
17321 2
17352 2
17361 2
17386 2
17419 2
17462 2
17487 2
17490 2
17615 2
17700 2
17702 2
17745 2
17788 2
17793 2
17871 2
17966 2
17982 2
17987 2
18012 2
18016 2
18022 2
18035 2
18115 2
18168 2
18169 2
18259 2
18268 2
18346 2
18353 2
18355 2
18390 2
18422 2
18450 2
18489 2
18493 2
18494 2
18520 2
18581 2
18608 2
18742 2
18793 2
18835 2
18881 2
