pt_graph met
14791 2
14883 2
14885 2
14913 2
14915 2
14941 2
14989 2
15006 2
15011 2
15014 2
15037 2
15038 2
15039 2
15040 2
15043 2
15065 2
15066 2
15067 2
15068 2
15070 2
15093 2
15094 2
15095 2
15096 2
15097 2
15098 2
15099 2
15100 2
15129 2
15131 2
15132 2
15133 2
15134 2
15135 2
15136 2
15137 2
15170 2
15171 2
15172 2
15173 2
15174 2
15175 2
15176 2
15177 2
15178 2
15212 2
15213 2
15214 2
15217 2
15218 2
15219 2
15220 2
15221 2
15222 2
15263 2
15265 2
15266 2
15267 2
15268 2
15269 2
15270 2
15310 2
15312 2
15313 2
15314 2
15315 2
15316 2
15317 2
15318 2
15365 2
15366 2
15367 2
15368 2
15369 2
15370 2
15371 2
15372 2
15423 2
15425 2
15426 2
15427 2
15428 2
15429 2
15430 2
15431 2
15487 2
15488 2
15490 2
15491 2
15492 2
15493 2
15494 2
15554 2
15555 2
15556 2
15557 2
15558 2
15616 2
15619 2
15620 2
15621 2
15622 2
15681 2
15683 2
15684 2
15685 2
15686 2
15748 2
15749 2
15750 2
15751 2
15752 2
15753 2
15754 2
15815 2
15816 2
15818 2
15819 2
15820 2
15821 2
15822 2
15884 2
15885 2
15886 2
15887 2
15946 2
15947 2
15948 2
15950 2
15951 2
16002 2
16003 2
16004 2
16005 2
16006 2
16007 2
16049 2
16054 2
16055 2
16056 2
16057 2
16058 2
16059 2
16082 2
16100 2
16101 2
16102 2
16103 2
16104 2
16105 2
16106 2
16107 2
16135 2
16146 2
16147 2
16148 2
16149 2
16151 2
16152 2
16153 2
16154 2
16155 2
16180 2
16182 2
16185 2
16194 2
16198 2
16199 2
16200 2
16201 2
16202 2
16227 2
16228 2
16230 2
16234 2
16240 2
16242 2
16243 2
16244 2
16245 2
16246 2
16247 2
16248 2
16275 2
16278 2
16288 2
16289 2
16290 2
16291 2
16292 2
16293 2
16294 2
16321 2
16322 2
16323 2
16335 2
16337 2
16338 2
16339 2
16340 2
16341 2
16365 2
16367 2
16368 2
16380 2
16381 2
16383 2
16384 2
16408 2
16410 2
16423 2
16424 2
16425 2
16426 2
16450 2
16452 2
16453 2
16456 2
16466 2
16469 2
16470 2
16494 2
16496 2
16509 2
16513 2
16514 2
16515 2
16540 2
16541 2
16547 2
16555 2
16556 2
16557 2
16583 2
16584 2
16592 2
16600 2
16601 2
16626 2
16630 2
16637 2
16638 2
16639 2
16640 2
16642 2
16645 2
16670 2
16671 2
16672 2
16674 2
16676 2
16682 2
16683 2
16689 2
16715 2
16716 2
16717 2
16718 2
16719 2
16721 2
16726 2
16728 2
16730 2
16764 2
16767 2
16774 2
16775 2
16778 2
16780 2
16781 2
16782 2
16814 2
16816 2
16817 2
16818 2
