pt_graph met
8098 4
8213 4
8220 4
8223 4
8281 4
8282 4
8283 4
8338 4
8339 4
8340 4
8396 4
8397 4
8413 4
8448 4
8449 4
8450 4
8451 4
8466 4
8504 4
8520 4
8556 4
8607 4
8651 4
8652 4
8696 4
8739 4
8741 4
8749 4
8753 4
8756 4
8800 4
8801 4
8827 4
8831 4
8832 4
8843 4
8845 4
8847 4
8872 4
8873 4
8874 4
8886 4
8887 4
8888 4
8889 4
8890 4
8891 4
8917 4
8928 4
8930 4
8931 4
8932 4
8933 4
8934 4
8956 4
8959 4
8961 4
8970 4
8972 4
8973 4
8995 4
8998 4
8999 4
9035 4
9036 4
9038 4
9051 4
9072 4
9074 4
9075 4
9076 4
9077 4
9090 4
9092 4
9115 4
9116 4
9117 4
9118 4
9119 4
9132 4
9133 4
9155 4
9156 4
9158 4
9159 4
9160 4
9161 4
9174 4
9175 4
9176 4
9197 4
9200 4
9201 4
9202 4
9203 4
9212 4
9217 4
9218 4
9242 4
9244 4
9245 4
9246 4
9247 4
9256 4
9257 4
9261 4
9262 4
9294 4
9304 4
9305 4
9306 4
9310 4
9311 4
9339 4
9356 4
9357 4
9362 4
9403 4
9410 4
9411 4
9412 4
9467 4
9468 4
9474 4
9513 4
9530 4
9536 4
9596 4
9672 4
9681 4
9747 4
9892 4
9981 4
9984 4
9985 4
9993 4
9999 4
10059 4
10067 4
10068 4
10077 4
10137 4
10156 4
10158 4
10164 4
10165 4
10218 4
10221 4
10232 4
10238 4
10239 4
10240 4
10248 4
10249 4
10305 4
10306 4
10313 4
10314 4
10322 4
10329 4
10330 4
10393 4
10400 4
10407 4
10408 4
10415 4
10416 4
10486 4
10487 4
10490 4
10491 4
10497 4
10503 4
10504 4
10591 4
10602 4
10603 4
10691 4
10694 4
10701 4
10802 4
10825 4
10826 4
10910 4
10922 4
10923 4
10926 4
10927 4
11012 4
11022 4
11023 4
11025 4
11028 4
11036 4
11122 4
11129 4
11131 4
11132 4
11135 4
11136 4
11146 4
11243 4
11244 4
11250 4
11252 4
11253 4
11255 4
11256 4
11257 4
11266 4
11267 4
11364 4
11374 4
11375 4
11376 4
11377 4
11378 4
11382 4
11383 4
11491 4
11501 4
11504 4
11505 4
11514 4
11619 4
11627 4
11628 4
11636 4
11637 4
11638 4
11756 4
11758 4
11886 4
11890 4
11892 4
12003 4
12004 4
12125 4
12126 4
12380 4
12381 4
12513 4
12515 4
12519 4
12522 4
12643 4
12644 4
19542 4
