pt_graph met
2368 3
2369 3
2450 3
2451 3
2536 3
2624 3
3034 3
3036 3
3119 3
3201 3
3281 3
3282 3
3363 3
3445 3
3446 3
3526 3
3604 3
3606 3
3607 3
3685 3
3759 3
3761 3
3762 3
3808 3
3809 3
3835 3
3837 3
3838 3
3910 3
3955 3
3979 3
4021 3
4043 3
4045 3
4110 3
4276 3
4331 3
4383 3
4384 3
4426 3
4427 3
4468 3
4469 3
4470 3
4511 3
4513 3
4555 3
4556 3
4599 3
4640 3
4641 3
4642 3
4683 3
4684 3
4722 3
4723 3
4802 3
4869 3
4884 3
5702 3
5807 3
5860 3
5861 3
5914 3
5915 3
5969 3
6138 3
6256 3
6261 3
6262 3
6264 3
6320 3
6321 3
6322 3
6376 3
6381 3
6382 3
6383 3
6435 3
6436 3
6443 3
6444 3
6497 3
6504 3
6505 3
6506 3
6559 3
6560 3
6567 3
6568 3
6619 3
6620 3
6628 3
6680 3
6687 3
6739 3
6747 3
6806 3
6864 3
6865 3
6921 3
6922 3
6980 3
6981 3
7041 3
7102 3
7164 3
7227 3
7290 3
7353 3
7417 3
7481 3
7545 3
19524 3
