pt_graph met
9545 2
9546 2
9547 2
9616 2
9617 2
9618 2
9619 2
9620 2
9621 2
9622 2
9623 2
9692 2
9693 2
9694 2
9695 2
9696 2
9697 2
9698 2
9699 2
9700 2
9769 2
9770 2
9771 2
9772 2
9773 2
9774 2
9775 2
9776 2
9777 2
9778 2
9851 2
9856 2
9857 2
9858 2
9859 2
9860 2
9934 2
9935 2
9938 2
9939 2
9940 2
9941 2
10014 2
10015 2
10019 2
10021 2
10022 2
10097 2
10098 2
10099 2
10359 2
10360 2
10447 2
10450 2
10452 2
10453 2
10454 2
10552 2
10628 2
10728 2
10752 2
10753 2
10764 2
10853 2
10854 2
10962 2
11071 2
11188 2
11200 2
11316 2
11440 2
11441 2
11446 2
11452 2
11574 2
11576 2
11580 2
11582 2
11583 2
11584 2
11702 2
11703 2
11704 2
11706 2
11710 2
11711 2
11712 2
11835 2
11841 2
11962 2
11964 2
12085 2
12086 2
12325 2
12330 2
12458 2
12459 2
12460 2
12461 2
12462 2
12465 2
12466 2
12588 2
12591 2
12592 2
12593 2
12594 2
12595 2
12596 2
12597 2
12598 2
12712 2
12715 2
12716 2
12717 2
12719 2
12720 2
12834 2
12835 2
12836 2
12837 2
12838 2
12956 2
