pt_graph met
8092 2
8093 2
8222 2
8271 2
8396 2
8397 2
8439 2
8450 2
8493 2
8496 2
8504 2
8607 2
8621 2
8704 2
8750 2
8757 2
8876 2
8891 2
8920 2
8921 2
8961 2
9010 2
9048 2
9169 2
9243 2
9244 2
9246 2
9251 2
9286 2
9348 2
9364 2
9451 2
9476 2
9514 2
9515 2
9520 2
9607 2
9685 2
9688 2
9689 2
9733 2
9737 2
9741 2
9810 2
9839 2
9844 2
9848 2
9930 2
9968 2
10005 2
10057 2
10087 2
10096 2
10136 2
10142 2
10155 2
10175 2
10213 2
10228 2
10256 2
10257 2
10292 2
10341 2
10343 2
10401 2
10425 2
10478 2
10482 2
10526 2
10595 2
10622 2
10700 2
10790 2
10802 2
10822 2
10824 2
10923 2
10994 2
11003 2
11031 2
11034 2
11037 2
11115 2
11264 2
11373 2
11375 2
11390 2
11508 2
11522 2
11604 2
11641 2
11642 2
11762 2
11766 2
11769 2
11888 2
11892 2
11896 2
12005 2
12024 2
12135 2
12150 2
12242 2
12260 2
12261 2
12264 2
12265 2
12274 2
12388 2
12396 2
12530 2
12540 2
12635 2
12644 2
12657 2
12766 2
12884 2
12887 2
12889 2
12992 2
13095 2
13110 2
13118 2
13120 2
13210 2
13376 2
13383 2
13389 2
13394 2
13395 2
13400 2
13485 2
13551 2
13556 2
13599 2
13615 2
13616 2
13651 2
13669 2
13676 2
13711 2
13723 2
13728 2
13729 2
13730 2
13771 2
13813 2
13869 2
13944 2
13947 2
13990 2
14001 2
14006 2
14007 2
14009 2
14036 2
14050 2
14058 2
14099 2
14114 2
14165 2
14208 2
14217 2
14237 2
14255 2
14304 2
14386 2
14388 2
14436 2
14438 2
14470 2
14474 2
14537 2
14599 2
14636 2
14638 2
14662 2
14731 2
14732 2
14739 2
