pt_graph met
8160 0
8221 0
8226 0
8280 0
8282 0
8283 0
8303 0
8335 0
8336 0
8337 0
8339 0
8340 0
8341 0
8359 0
8390 0
8391 0
8392 0
8394 0
8395 0
8398 0
8443 0
8444 0
8447 0
8448 0
8468 0
8495 0
8497 0
8498 0
8499 0
8500 0
8502 0
8503 0
8550 0
8551 0
8552 0
8553 0
8554 0
8600 0
8601 0
8603 0
8618 0
8650 0
8661 0
8666 0
8710 0
8748 0
8787 0
8802 0
8846 0
8889 0
8917 0
8932 0
8933 0
8934 0
8970 0
8999 0
9009 0
9012 0
9036 0
9037 0
9051 0
9075 0
9076 0
9077 0
9080 0
9081 0
9082 0
9119 0
9128 0
9158 0
9160 0
9164 0
9199 0
9200 0
9201 0
9206 0
9242 0
9244 0
9246 0
9251 0
9292 0
9299 0
9300 0
9342 0
9361 0
9403 0
9420 0
9470 0
9479 0
9480 0
9516 0
9584 0
9606 0
9611 0
9612 0
9613 0
9667 0
9685 0
9688 0
9690 0
9765 0
9766 0
9768 0
9818 0
9819 0
9844 0
9847 0
9848 0
9849 0
9900 0
9908 0
9920 0
9921 0
9930 0
10001 0
10002 0
10006 0
10008 0
10013 0
10064 0
10065 0
10066 0
10092 0
10093 0
10094 0
10095 0
10096 0
10145 0
10175 0
10176 0
10177 0
10253 0
10257 0
10259 0
10260 0
10261 0
10313 0
10320 0
10337 0
10340 0
10342 0
10343 0
10404 0
10405 0
10425 0
10426 0
10429 0
10430 0
10497 0
10498 0
10521 0
10522 0
10523 0
10524 0
10525 0
10526 0
10596 0
10619 0
10620 0
10622 0
10623 0
10624 0
10625 0
10626 0
10699 0
10718 0
10720 0
10721 0
10722 0
10723 0
10724 0
10725 0
10819 0
10822 0
10823 0
10824 0
10825 0
10826 0
10903 0
10920 0
10921 0
10922 0
10924 0
10925 0
10926 0
10927 0
10928 0
11031 0
11032 0
11033 0
11034 0
11035 0
11036 0
11037 0
11141 0
11142 0
11143 0
11144 0
11145 0
11146 0
11147 0
11261 0
11262 0
11263 0
11264 0
11265 0
11266 0
11267 0
11373 0
11374 0
11382 0
11383 0
11385 0
11386 0
11387 0
11388 0
11389 0
11498 0
11501 0
11503 0
11504 0
11505 0
11507 0
11508 0
11509 0
11510 0
11511 0
11512 0
11513 0
11514 0
11515 0
11623 0
11624 0
11627 0
11629 0
11632 0
11633 0
11634 0
11635 0
11636 0
11637 0
11638 0
11639 0
11640 0
11641 0
11642 0
11643 0
11753 0
11755 0
11757 0
11758 0
11760 0
11761 0
11762 0
11763 0
11764 0
11765 0
11766 0
11767 0
11768 0
11769 0
11770 0
11771 0
11772 0
11882 0
11883 0
11884 0
11888 0
11889 0
11890 0
11892 0
11894 0
11895 0
11896 0
11897 0
11898 0
11899 0
11900 0
12007 0
12010 0
12011 0
12012 0
12015 0
12017 0
12018 0
12019 0
12020 0
12021 0
12022 0
12023 0
12134 0
12135 0
12136 0
12137 0
12138 0
12139 0
12140 0
12141 0
12142 0
