pt_graph met
9545 2
9546 2
9547 2
9616 2
9617 2
9618 2
9619 2
9620 2
9621 2
9622 2
9623 2
9692 2
9693 2
9694 2
9695 2
9696 2
9697 2
9698 2
9699 2
9700 2
9769 2
9770 2
9771 2
9773 2
9774 2
9775 2
9776 2
9777 2
9778 2
9851 2
9853 2
9854 2
9855 2
9857 2
9858 2
9859 2
9860 2
9933 2
9937 2
9938 2
9939 2
9940 2
9941 2
10014 2
10015 2
10017 2
10021 2
10022 2
10097 2
10098 2
10180 2
10263 2
10359 2
10360 2
10431 2
10432 2
10445 2
10451 2
10452 2
10453 2
10454 2
10455 2
10531 2
10549 2
10550 2
10551 2
10553 2
10554 2
10628 2
10656 2
10751 2
10752 2
10753 2
10756 2
10764 2
10827 2
10853 2
10860 2
10865 2
10962 2
10965 2
11044 2
11158 2
11191 2
11200 2
11204 2
11280 2
11313 2
11314 2
11322 2
11441 2
11446 2
11448 2
11449 2
11451 2
11452 2
11453 2
11454 2
11455 2
11573 2
11574 2
11576 2
11580 2
11581 2
11582 2
11583 2
11584 2
11702 2
11703 2
11706 2
11707 2
11712 2
11799 2
11835 2
11841 2
11962 2
11963 2
11964 2
12084 2
12085 2
12202 2
12204 2
12325 2
12329 2
12330 2
12331 2
12332 2
12456 2
12459 2
12460 2
12462 2
12463 2
12587 2
12589 2
12591 2
12592 2
12594 2
12598 2
12697 2
12699 2
12710 2
12711 2
12715 2
12716 2
12717 2
12719 2
12720 2
12819 2
12829 2
12832 2
12833 2
12834 2
12835 2
12837 2
12838 2
12938 2
12939 2
12940 2
12952 2
12953 2
12956 2
12957 2
13054 2
13058 2
13061 2
13062 2
13063 2
13065 2
13066 2
13068 2
13164 2
13165 2
13169 2
13170 2
13171 2
13259 2
13263 2
13347 2
13348 2
13349 2
13350 2
13352 2
13426 2
13427 2
13428 2
13429 2
13430 2
13431 2
13432 2
