pt_graph met
9616 2
9617 2
9692 2
9693 2
9694 2
9695 2
9769 2
9773 2
9775 2
9851 2
9852 2
9853 2
9854 2
9857 2
9938 2
9940 2
9941 2
10014 2
10015 2
10022 2
10097 2
10098 2
10179 2
10180 2
10262 2
10432 2
10531 2
10547 2
10549 2
10550 2
10752 2
10753 2
10853 2
10933 2
11041 2
11280 2
11281 2
11312 2
11315 2
11405 2
11441 2
11444 2
11445 2
11446 2
11450 2
11452 2
11534 2
11571 2
11574 2
11576 2
11579 2
11581 2
11661 2
11664 2
11702 2
11703 2
11706 2
11707 2
11708 2
11710 2
11792 2
11793 2
11794 2
11795 2
11796 2
11840 2
11922 2
11923 2
11924 2
11925 2
11926 2
11962 2
11963 2
11964 2
12046 2
12047 2
12048 2
12049 2
12050 2
12054 2
12168 2
12169 2
12170 2
12171 2
12173 2
12174 2
12175 2
12292 2
12293 2
12294 2
12295 2
12296 2
12297 2
12298 2
12300 2
12301 2
12326 2
12327 2
12331 2
12336 2
12423 2
12424 2
12425 2
12426 2
12427 2
12453 2
12458 2
12459 2
12460 2
12461 2
12462 2
12464 2
12554 2
12555 2
12556 2
12557 2
12558 2
12559 2
12576 2
12587 2
12588 2
12591 2
12592 2
12595 2
12598 2
12676 2
12677 2
12678 2
12679 2
12680 2
12681 2
12682 2
12694 2
12710 2
12715 2
12716 2
12717 2
12718 2
12719 2
12720 2
12793 2
12794 2
12795 2
12796 2
12797 2
12798 2
12799 2
12800 2
12804 2
12808 2
12809 2
12818 2
12819 2
12824 2
12831 2
12832 2
12834 2
12835 2
12836 2
12838 2
12909 2
12910 2
12911 2
12912 2
12913 2
12914 2
12916 2
12917 2
12918 2
12919 2
12923 2
12924 2
12932 2
12935 2
12936 2
12939 2
12941 2
12947 2
12951 2
12953 2
12956 2
12957 2
13025 2
13026 2
13027 2
13028 2
13029 2
13030 2
13031 2
13034 2
13035 2
13041 2
13054 2
13061 2
13063 2
13065 2
13138 2
13140 2
13141 2
13144 2
13156 2
13164 2
13165 2
13166 2
13168 2
13169 2
13170 2
13171 2
13242 2
13243 2
13244 2
13245 2
13248 2
13250 2
13255 2
13256 2
13259 2
13260 2
13264 2
13265 2
13336 2
13337 2
13341 2
13343 2
13345 2
13347 2
13348 2
13349 2
13350 2
13351 2
13352 2
13417 2
13418 2
13419 2
13420 2
13421 2
13422 2
13423 2
13424 2
13425 2
13426 2
13427 2
13428 2
13430 2
13431 2
13432 2
13495 2
13496 2
13497 2
13498 2
