pt_graph met
9545 2
9546 2
9547 2
9616 2
9617 2
9618 2
9619 2
9620 2
9621 2
9622 2
9623 2
9692 2
9693 2
9694 2
9695 2
9696 2
9697 2
9698 2
9699 2
9700 2
9769 2
9770 2
9771 2
9772 2
9773 2
9774 2
9775 2
9776 2
9777 2
9778 2
9852 2
9853 2
9855 2
9856 2
9857 2
9858 2
9859 2
9860 2
9934 2
9935 2
9936 2
9937 2
9938 2
9940 2
9941 2
10014 2
10015 2
10016 2
10021 2
10022 2
10097 2
10103 2
10262 2
10264 2
10359 2
10432 2
10445 2
10450 2
10451 2
10453 2
10545 2
10547 2
10628 2
10651 2
10657 2
10753 2
10764 2
10828 2
10853 2
10856 2
10934 2
11076 2
11202 2
11205 2
11280 2
11404 2
11405 2
11409 2
11441 2
11443 2
11444 2
11446 2
11449 2
11452 2
11454 2
11536 2
11572 2
11573 2
11574 2
11578 2
11579 2
11581 2
11582 2
11583 2
11666 2
11700 2
11702 2
11704 2
11707 2
11711 2
11712 2
11799 2
11832 2
11840 2
11841 2
11964 2
12086 2
12208 2
12327 2
12459 2
12460 2
12465 2
12588 2
12591 2
12592 2
12593 2
12596 2
12598 2
12711 2
12712 2
12715 2
12716 2
12717 2
12718 2
12719 2
12720 2
12825 2
12831 2
12832 2
12833 2
12834 2
12835 2
12837 2
12838 2
12950 2
12951 2
12952 2
12956 2
12957 2
13061 2
13062 2
13063 2
13066 2
13067 2
13164 2
13166 2
13167 2
13169 2
13170 2
13171 2
13259 2
13260 2
13262 2
13263 2
13265 2
13347 2
13349 2
13352 2
13428 2
13429 2
13430 2
13431 2
13432 2
