pt_graph met
9545 1
9546 1
9547 1
9616 1
9617 1
9618 1
9619 1
9620 1
9621 1
9622 1
9623 1
9692 1
9693 1
9694 1
9695 1
9696 1
9697 1
9698 1
9699 1
9700 1
9769 1
9770 1
9771 1
9772 1
9773 1
9774 1
9775 1
9776 1
9777 1
9778 1
9853 1
9855 1
9857 1
9858 1
9859 1
9860 1
9933 1
9937 1
9939 1
9940 1
9941 1
10021 1
10022 1
10099 1
10102 1
10180 1
10359 1
10360 1
10432 1
10453 1
10454 1
10531 1
10548 1
10628 1
10654 1
10655 1
10751 1
10761 1
10762 1
10765 1
10853 1
10864 1
10966 1
10973 1
11201 1
11205 1
11207 1
11319 1
11445 1
11449 1
11452 1
11574 1
11576 1
11579 1
11581 1
11582 1
11583 1
11584 1
11702 1
11703 1
11706 1
11710 1
11711 1
11712 1
11834 1
11841 1
11964 1
12085 1
12086 1
