pt_graph met
16627 0
16631 0
16670 0
16676 0
16682 0
16684 0
16686 0
16774 0
16780 0
16781 0
16812 0
16817 0
16826 0
16827 0
16829 0
16830 0
16861 0
16869 0
16872 0
16874 0
16875 0
16878 0
16879 0
16916 0
16921 0
16923 0
16952 0
16957 0
16964 0
16965 0
16966 0
16990 0
17001 0
17038 0
17040 0
17041 0
17042 0
17074 0
17083 0
17085 0
17086 0
17121 0
17126 0
17133 0
17159 0
17160 0
17164 0
17165 0
17166 0
17167 0
17203 0
17205 0
17208 0
17211 0
17243 0
17244 0
17245 0
17247 0
17248 0
17250 0
17281 0
17282 0
17283 0
17284 0
17285 0
17286 0
17287 0
17289 0
17320 0
17321 0
17322 0
17325 0
17356 0
17357 0
17360 0
17389 0
17392 0
17393 0
17395 0
17397 0
17424 0
17454 0
17456 0
17488 0
17489 0
17490 0
17491 0
17525 0
17526 0
17527 0
17528 0
17529 0
17530 0
17531 0
17533 0
17565 0
17566 0
17567 0
17571 0
17607 0
17608 0
17612 0
17614 0
17619 0
17651 0
17652 0
17653 0
17655 0
17656 0
17657 0
17660 0
17662 0
17663 0
17664 0
17666 0
17698 0
17699 0
17700 0
17706 0
17707 0
17708 0
17745 0
17746 0
17747 0
17748 0
17749 0
17751 0
17752 0
17753 0
17757 0
17792 0
17794 0
17796 0
17798 0
17800 0
17838 0
17839 0
17840 0
17841 0
17842 0
17843 0
17846 0
17885 0
17886 0
17887 0
17888 0
17890 0
17892 0
17893 0
17933 0
17934 0
17935 0
17939 0
17940 0
17982 0
17986 0
18028 0
18031 0
18076 0
18078 0
18123 0
18124 0
18125 0
18129 0
