pt_graph met
419 2
420 2
465 2
466 2
467 2
468 2
469 2
520 2
521 2
573 2
628 2
686 2
745 2
802 2
978 2
1101 2
1163 2
1291 2
1356 2
1357 2
1421 2
1422 2
1460 2
1487 2
1488 2
1489 2
1526 2
1527 2
1529 2
1553 2
1554 2
1556 2
1557 2
1595 2
1596 2
1620 2
1622 2
1623 2
1672 2
1673 2
1674 2
1698 2
1699 2
1700 2
1703 2
1753 2
1754 2
1784 2
1838 2
1839 2
1840 2
1843 2
1870 2
1872 2
1925 2
1927 2
1930 2
1956 2
1957 2
1958 2
1959 2
2013 2
2014 2
2017 2
2042 2
2043 2
2044 2
2045 2
2046 2
2126 2
2127 2
2128 2
2129 2
2130 2
2184 2
2208 2
2210 2
2211 2
2265 2
2290 2
2346 2
2370 2
2372 2
2452 2
2453 2
2455 2
2456 2
2516 2
2539 2
2541 2
2542 2
2543 2
2602 2
2603 2
2605 2
2628 2
2629 2
2630 2
2687 2
2713 2
2714 2
2798 2
2799 2
2860 2
2884 2
2885 2
2945 2
2966 2
2967 2
2968 2
2969 2
3047 2
3052 2
3053 2
3054 2
3136 2
3137 2
3200 2
3214 2
3216 2
3217 2
3297 2
3378 2
3379 2
3458 2
3459 2
3460 2
3461 2
3537 2
3538 2
3539 2
3540 2
3616 2
3617 2
3618 2
3694 2
