pt_graph met
8547 2
8691 2
8693 2
8873 2
8874 2
8916 2
8917 2
8918 2
8994 2
8997 2
8998 2
9000 2
9036 2
9037 2
9038 2
9040 2
9074 2
9075 2
9076 2
9077 2
9078 2
9079 2
9080 2
9083 2
9115 2
9116 2
9117 2
9118 2
9122 2
9153 2
9158 2
9159 2
9161 2
9199 2
9201 2
9202 2
9214 2
9242 2
9245 2
9246 2
9247 2
9258 2
9260 2
9288 2
9290 2
9291 2
9295 2
9300 2
9305 2
9341 2
9342 2
9343 2
9344 2
9357 2
9396 2
9416 2
9450 2
9451 2
9452 2
9471 2
9473 2
9474 2
9512 2
9535 2
9584 2
9603 2
9604 2
9605 2
9656 2
9657 2
9659 2
9663 2
9677 2
9678 2
9734 2
9757 2
9758 2
9759 2
9808 2
9813 2
9816 2
9819 2
9836 2
9838 2
9839 2
9892 2
9895 2
9896 2
9897 2
9900 2
9901 2
9919 2
9922 2
9974 2
9975 2
9978 2
9979 2
9980 2
9981 2
9984 2
10000 2
10057 2
10059 2
10062 2
10063 2
10066 2
10128 2
10130 2
10131 2
10134 2
10135 2
10139 2
10141 2
10142 2
10143 2
10145 2
10146 2
10150 2
10212 2
10213 2
10214 2
10215 2
10217 2
10218 2
10221 2
10222 2
10224 2
10226 2
10227 2
10228 2
10229 2
10232 2
10236 2
10238 2
10299 2
10300 2
10302 2
10303 2
10304 2
10306 2
10307 2
10309 2
10313 2
10314 2
10317 2
10319 2
10320 2
10381 2
10384 2
10388 2
10389 2
10390 2
10391 2
10392 2
10393 2
10394 2
10395 2
10483 2
10485 2
10486 2
10487 2
10488 2
10489 2
10585 2
10587 2
10588 2
10589 2
10590 2
10601 2
10682 2
10684 2
10692 2
10695 2
10786 2
10788 2
10790 2
10796 2
10889 2
10890 2
10996 2
10997 2
11003 2
11234 2
11354 2
11361 2
11375 2
11498 2
11499 2
11501 2
11502 2
11503 2
11504 2
11607 2
11624 2
11625 2
11627 2
11629 2
11630 2
11738 2
11753 2
11757 2
11759 2
11760 2
11761 2
11866 2
11874 2
11882 2
11883 2
11884 2
11885 2
11887 2
11888 2
11889 2
11890 2
11998 2
12005 2
12006 2
12008 2
12010 2
12011 2
12015 2
12016 2
12115 2
12120 2
12129 2
12130 2
12131 2
12132 2
12136 2
12137 2
12230 2
12253 2
12254 2
12255 2
12256 2
12257 2
12258 2
12259 2
12260 2
12262 2
12374 2
12383 2
12385 2
12388 2
12389 2
12390 2
12391 2
12392 2
12393 2
12497 2
12498 2
12502 2
12506 2
12508 2
12516 2
12518 2
12519 2
12521 2
12522 2
12523 2
12524 2
12627 2
12628 2
12629 2
12640 2
12645 2
12647 2
12648 2
12649 2
12650 2
12651 2
12652 2
12747 2
12762 2
12765 2
12767 2
12768 2
12769 2
12862 2
12863 2
12864 2
12866 2
12877 2
12880 2
12881 2
12883 2
12885 2
12886 2
12887 2
12888 2
12889 2
12986 2
12988 2
13001 2
13006 2
13007 2
13008 2
13009 2
13010 2
13098 2
13099 2
13101 2
13103 2
13117 2
13119 2
13120 2
13121 2
13122 2
13123 2
13200 2
13204 2
13205 2
13206 2
13207 2
13208 2
13209 2
13222 2
13223 2
13225 2
13226 2
13296 2
13297 2
13298 2
13304 2
13315 2
13317 2
13318 2
13319 2
13323 2
13324 2
13383 2
13387 2
13391 2
13395 2
13400 2
13401 2
13402 2
13403 2
13404 2
13405 2
13406 2
13407 2
13408 2
13409 2
13462 2
13468 2
13473 2
13482 2
13483 2
13485 2
13487 2
13488 2
13490 2
13534 2
13553 2
13554 2
13555 2
13556 2
13557 2
13613 2
13615 2
13616 2
13617 2
13618 2
13619 2
13651 2
13662 2
13666 2
13668 2
13669 2
13671 2
13673 2
13674 2
13675 2
13676 2
13709 2
13725 2
13726 2
13728 2
13729 2
13730 2
13731 2
13764 2
13777 2
13778 2
13779 2
13780 2
13781 2
13782 2
13783 2
13784 2
13785 2
13811 2
13818 2
13822 2
13823 2
13832 2
13833 2
13834 2
13835 2
13836 2
13837 2
13838 2
13867 2
13874 2
13878 2
13880 2
13887 2
13889 2
13890 2
13892 2
13893 2
13925 2
13930 2
13931 2
13934 2
13939 2
13940 2
13941 2
13942 2
13944 2
13946 2
13947 2
13948 2
13949 2
13950 2
13951 2
13985 2
13986 2
13987 2
13998 2
14002 2
14003 2
14004 2
14005 2
14006 2
14007 2
14008 2
14043 2
14054 2
14058 2
14059 2
14062 2
14089 2
14096 2
14097 2
14108 2
14109 2
14110 2
14111 2
14112 2
14113 2
14114 2
14115 2
14145 2
14148 2
14151 2
14152 2
14160 2
14161 2
14163 2
14164 2
14166 2
14168 2
14169 2
14202 2
14208 2
14210 2
14211 2
14212 2
14213 2
14217 2
14240 2
14241 2
14242 2
14249 2
14253 2
14254 2
14255 2
14256 2
14257 2
14258 2
14259 2
14260 2
14285 2
14287 2
14288 2
14290 2
14292 2
14293 2
14299 2
14300 2
14301 2
14302 2
14303 2
14304 2
14305 2
14306 2
14309 2
14331 2
14337 2
14338 2
14342 2
14343 2
14344 2
14346 2
14349 2
14350 2
14351 2
14352 2
14353 2
14375 2
14380 2
14384 2
14386 2
14387 2
14390 2
14391 2
14392 2
14394 2
14395 2
14422 2
14423 2
14425 2
14426 2
14427 2
14429 2
14431 2
14432 2
14433 2
14435 2
14457 2
14463 2
14464 2
14465 2
14466 2
14468 2
14470 2
14495 2
14499 2
14500 2
14501 2
14503 2
14531 2
14533 2
14534 2
14535 2
14536 2
14538 2
14561 2
14565 2
14566 2
14567 2
14596 2
14598 2
14599 2
14600 2
14601 2
14629 2
14631 2
14632 2
14633 2
14634 2
14637 2
14662 2
14663 2
14665 2
14667 2
14668 2
14669 2
14692 2
14694 2
14695 2
14698 2
14699 2
14700 2
14761 2
14762 2
14793 2
14855 2
