pt_graph met
8997 2
8999 2
9034 2
9036 2
9037 2
9074 2
9075 2
9076 2
9077 2
9079 2
9115 2
9116 2
9117 2
9118 2
9119 2
9120 2
9122 2
9158 2
9159 2
9160 2
9166 2
9170 2
9198 2
9199 2
9201 2
9203 2
9204 2
9215 2
9217 2
9218 2
9237 2
9242 2
9244 2
9245 2
9246 2
9247 2
9252 2
9259 2
9263 2
9284 2
9287 2
9290 2
9291 2
9293 2
9296 2
9305 2
9307 2
9311 2
9335 2
9342 2
9343 2
9349 2
9357 2
9362 2
9363 2
9364 2
9394 2
9399 2
9411 2
9412 2
9414 2
9417 2
9418 2
9420 2
9450 2
9451 2
9453 2
9456 2
9475 2
9476 2
9477 2
9478 2
9479 2
9506 2
9509 2
9514 2
9515 2
9517 2
9533 2
9539 2
9540 2
9541 2
9542 2
9543 2
9577 2
9581 2
9582 2
9603 2
9605 2
9607 2
9608 2
9609 2
9610 2
9611 2
9612 2
9613 2
9657 2
9659 2
9666 2
9678 2
9682 2
9683 2
9684 2
9686 2
9687 2
9688 2
9689 2
9735 2
9737 2
9755 2
9756 2
9757 2
9762 2
9763 2
9764 2
9765 2
9766 2
9767 2
9808 2
9813 2
9814 2
9815 2
9817 2
9818 2
9820 2
9835 2
9836 2
9840 2
9841 2
9842 2
9844 2
9845 2
9846 2
9847 2
9848 2
9849 2
9895 2
9896 2
9897 2
9898 2
9904 2
9919 2
9921 2
9922 2
9923 2
9924 2
9926 2
9927 2
9928 2
9929 2
9930 2
9931 2
9966 2
9972 2
9973 2
9976 2
9977 2
9980 2
9982 2
9984 2
10000 2
10001 2
10002 2
10003 2
10004 2
10007 2
10008 2
10009 2
10010 2
10011 2
10012 2
10013 2
10050 2
10055 2
10056 2
10057 2
10058 2
10062 2
10067 2
10072 2
10084 2
10085 2
10086 2
10087 2
10088 2
10089 2
10090 2
10091 2
10092 2
10093 2
10094 2
10095 2
10096 2
10130 2
10131 2
10133 2
10136 2
10137 2
10138 2
10139 2
10140 2
10141 2
10142 2
10143 2
10144 2
10145 2
10169 2
10170 2
10172 2
10174 2
10175 2
10176 2
10177 2
10204 2
10213 2
10217 2
10218 2
10219 2
10220 2
10221 2
10224 2
10225 2
10227 2
10228 2
10229 2
10231 2
10254 2
10255 2
10256 2
10257 2
10258 2
10259 2
10260 2
10261 2
10300 2
10303 2
10304 2
10305 2
10306 2
10307 2
10308 2
10309 2
10320 2
10337 2
10341 2
10342 2
10343 2
10380 2
10381 2
10389 2
10390 2
10391 2
10392 2
10393 2
10394 2
10395 2
10400 2
10423 2
10425 2
10426 2
10428 2
10429 2
10430 2
10482 2
10484 2
10486 2
10487 2
10488 2
10489 2
10519 2
10521 2
10523 2
10524 2
10525 2
10526 2
10580 2
10588 2
10589 2
10590 2
10595 2
10619 2
10621 2
10622 2
10623 2
10624 2
10625 2
10626 2
10682 2
10689 2
10691 2
10692 2
10695 2
10719 2
10720 2
10721 2
10722 2
10723 2
10724 2
10725 2
10788 2
10789 2
10790 2
10794 2
10820 2
10821 2
10822 2
10823 2
10824 2
10825 2
10826 2
10889 2
10890 2
10922 2
10923 2
10924 2
10925 2
10926 2
10927 2
10928 2
11009 2
11030 2
11031 2
11033 2
11034 2
11035 2
11036 2
11037 2
11114 2
11117 2
11118 2
11140 2
11141 2
11142 2
11143 2
11144 2
11145 2
11146 2
11147 2
11233 2
11238 2
11263 2
11264 2
11265 2
11266 2
11267 2
11350 2
11374 2
11375 2
11382 2
11383 2
11384 2
11385 2
11386 2
11387 2
11388 2
11389 2
11476 2
11497 2
11499 2
11500 2
11503 2
11504 2
11507 2
11508 2
11510 2
11511 2
11512 2
11513 2
11514 2
11515 2
11624 2
11626 2
11627 2
11628 2
11630 2
11631 2
11633 2
11635 2
11636 2
11638 2
11639 2
11640 2
11641 2
11642 2
11643 2
11644 2
11645 2
11736 2
11752 2
11753 2
11754 2
11764 2
11765 2
11767 2
11768 2
11769 2
11770 2
11771 2
11772 2
11773 2
11774 2
11775 2
11776 2
11863 2
11882 2
11884 2
11886 2
11887 2
11890 2
11893 2
11895 2
11896 2
11897 2
11898 2
11899 2
11900 2
11901 2
11902 2
11903 2
11904 2
11905 2
11906 2
11990 2
11993 2
11994 2
12012 2
12013 2
12018 2
12019 2
12020 2
12021 2
12022 2
12023 2
12024 2
12025 2
12026 2
12027 2
12028 2
12029 2
12030 2
12031 2
12112 2
12116 2
12128 2
12129 2
12130 2
12132 2
12133 2
12134 2
12137 2
12138 2
12140 2
12141 2
12142 2
12143 2
12144 2
12145 2
12146 2
12147 2
12148 2
12149 2
12150 2
12151 2
12153 2
12252 2
12253 2
12254 2
12255 2
12256 2
12257 2
12259 2
12260 2
12261 2
12262 2
12263 2
12264 2
12265 2
12266 2
