pt_graph met
13890 2
13892 2
13893 2
13946 2
13948 2
13950 2
13951 2
13952 2
14003 2
14004 2
14006 2
14007 2
14008 2
14060 2
14062 2
14114 2
14115 2
14156 2
14212 2
14255 2
14256 2
14258 2
14300 2
14301 2
14303 2
14304 2
14305 2
14306 2
14307 2
14308 2
14344 2
14349 2
14351 2
14353 2
14355 2
14380 2
14381 2
14391 2
14394 2
14395 2
14397 2
14422 2
14428 2
14432 2
14433 2
14435 2
14469 2
14470 2
14472 2
14473 2
14474 2
14475 2
14500 2
14507 2
14508 2
14509 2
14531 2
14534 2
14536 2
14540 2
14568 2
14569 2
14570 2
14571 2
14572 2
14573 2
14598 2
14599 2
14604 2
14605 2
14606 2
14607 2
14629 2
14634 2
14637 2
14640 2
14641 2
14666 2
14669 2
14671 2
14672 2
14673 2
14674 2
14700 2
14707 2
14730 2
14731 2
14760 2
14761 2
14762 2
14793 2
14794 2
14795 2
14797 2
14799 2
14800 2
14802 2
14826 2
14827 2
14828 2
14829 2
14857 2
14885 2
14886 2
14887 2
14910 2
14911 2
14913 2
14915 2
14935 2
14990 2
15009 2
15014 2
15031 2
15037 2
15039 2
15040 2
15043 2
15065 2
15066 2
15067 2
15068 2
15070 2
15092 2
15096 2
15098 2
15099 2
15100 2
15130 2
15131 2
15134 2
15135 2
15136 2
15137 2
15174 2
15175 2
15176 2
15177 2
15178 2
15215 2
15218 2
15220 2
15221 2
15222 2
15260 2
15263 2
15264 2
15268 2
15269 2
15270 2
15312 2
15316 2
15317 2
15318 2
15365 2
15366 2
15367 2
15368 2
15369 2
15370 2
15371 2
15372 2
15427 2
15428 2
15429 2
15430 2
15431 2
15491 2
15493 2
15557 2
15558 2
15621 2
15622 2
15683 2
15684 2
15685 2
15686 2
15751 2
15754 2
15819 2
15820 2
15822 2
15885 2
15887 2
15950 2
15951 2
16002 2
16005 2
16006 2
16007 2
16053 2
16054 2
16055 2
16056 2
16057 2
16058 2
16059 2
16100 2
16104 2
16105 2
16107 2
16146 2
16149 2
16150 2
16151 2
16152 2
16153 2
16154 2
16155 2
16193 2
16198 2
16200 2
16201 2
16202 2
16244 2
16248 2
16289 2
16290 2
16293 2
16336 2
16337 2
16339 2
16340 2
16341 2
16426 2
16467 2
16468 2
16469 2
16511 2
16513 2
16514 2
16555 2
16556 2
16557 2
16600 2
16645 2
16734 2
16781 2
16829 2
16830 2
16878 2
