pt_graph met
8784 4
8828 4
8830 4
8872 4
8873 4
8874 4
8875 4
8916 4
8917 4
8956 4
8998 4
9036 4
9042 4
9047 4
9075 4
9076 4
9077 4
9082 4
9116 4
9117 4
9118 4
9125 4
9126 4
9127 4
9133 4
9156 4
9159 4
9160 4
9170 4
9202 4
9203 4
9212 4
9256 4
9257 4
9263 4
9304 4
9305 4
9306 4
9357 4
9358 4
9363 4
9411 4
9412 4
9418 4
9477 4
9478 4
9597 4
9687 4
9761 4
9765 4
9766 4
10011 4
10068 4
10094 4
10095 4
10137 4
10173 4
10232 4
10304 4
10313 4
10400 4
10595 4
10621 4
10822 4
10823 4
10889 4
10895 4
11114 4
11144 4
11382 4
11383 4
11510 4
11511 4
11513 4
11634 4
11635 4
11641 4
11763 4
11764 4
11765 4
11767 4
11770 4
11887 4
11891 4
11892 4
11893 4
11894 4
11895 4
11899 4
11901 4
12014 4
12016 4
12017 4
12018 4
12019 4
12021 4
12022 4
12023 4
12024 4
12025 4
12026 4
12136 4
12137 4
12138 4
12139 4
12140 4
12143 4
12144 4
12145 4
12146 4
12147 4
12148 4
12258 4
12261 4
12262 4
12264 4
12265 4
12266 4
12267 4
12268 4
12269 4
12271 4
12272 4
12391 4
12392 4
12393 4
12394 4
12397 4
12398 4
12399 4
12400 4
12523 4
12524 4
12525 4
12526 4
12658 4
12766 4
12868 4
12885 4
13009 4
13224 4
13304 4
13321 4
13322 4
13323 4
13399 4
13406 4
13407 4
13488 4
13544 4
13552 4
13553 4
13554 4
13558 4
13617 4
13618 4
13675 4
13729 4
13778 4
13781 4
13783 4
13830 4
13866 4
13884 4
13889 4
13890 4
13946 4
13948 4
13952 4
14003 4
14034 4
14061 4
14064 4
14113 4
14152 4
14168 4
14256 4
14257 4
14259 4
14261 4
14284 4
14303 4
14311 4
14396 4
14435 4
14438 4
14468 4
14471 4
14473 4
14505 4
14565 4
14572 4
14573 4
14604 4
14633 4
14638 4
14639 4
14665 4
14666 4
14670 4
14671 4
14672 4
14705 4
14732 4
14738 4
14762 4
14763 4
14794 4
14795 4
14796 4
14798 4
14826 4
14827 4
14828 4
14830 4
14831 4
14832 4
14861 4
14862 4
14886 4
19542 4
