pt_graph met
9394 2
9395 2
9396 2
9403 2
9582 2
9656 2
9811 2
9822 2
9890 2
9965 2
9978 2
10054 2
10071 2
10137 2
10218 2
10382 2
10395 2
10590 2
11010 2
11011 2
11358 2
11486 2
11487 2
11604 2
11754 2
11873 2
11883 2
12136 2
12238 2
12258 2
12376 2
12399 2
12515 2
12516 2
12761 2
12881 2
12886 2
13114 2
13407 2
13408 2
13488 2
13490 2
13549 2
13558 2
13608 2
13659 2
13669 2
13671 2
13674 2
13676 2
13725 2
13729 2
13762 2
13767 2
13770 2
13772 2
13781 2
13822 2
13832 2
13834 2
13837 2
13876 2
13892 2
13934 2
13938 2
13986 2
13988 2
13995 2
14002 2
14056 2
14090 2
14091 2
14106 2
14114 2
14198 2
14206 2
14212 2
14213 2
14217 2
14311 2
14338 2
14342 2
14343 2
14345 2
14351 2
14380 2
14397 2
14429 2
14463 2
14565 2
14626 2
14694 2
14698 2
14704 2
14705 2
14724 2
14732 2
14761 2
14791 2
14830 2
14853 2
14885 2
14887 2
15012 2
15063 2
15067 2
15070 2
15127 2
15136 2
15137 2
15169 2
15171 2
15177 2
15214 2
15215 2
15221 2
15266 2
15489 2
15555 2
15616 2
15682 2
15683 2
15685 2
15820 2
