pt_graph met
10432 2
10434 2
10727 2
10933 2
11037 2
11040 2
11149 2
11150 2
11151 2
11152 2
11153 2
11154 2
11155 2
11268 2
11269 2
11270 2
11271 2
11274 2
11275 2
11276 2
11277 2
11389 2
11390 2
11391 2
11392 2
11396 2
11397 2
11398 2
11399 2
11400 2
11401 2
11402 2
11520 2
11521 2
11522 2
11525 2
11526 2
11527 2
11530 2
11531 2
11533 2
11534 2
11643 2
11644 2
11645 2
11646 2
11647 2
11649 2
11650 2
11653 2
11654 2
11656 2
11659 2
11660 2
11661 2
11664 2
11773 2
11774 2
11775 2
11776 2
11777 2
11778 2
11779 2
11781 2
11784 2
11786 2
11787 2
11789 2
11790 2
11791 2
11792 2
11793 2
11794 2
11903 2
11904 2
11906 2
11907 2
11911 2
11913 2
11915 2
11916 2
11917 2
11918 2
11919 2
11920 2
11921 2
11922 2
11923 2
11924 2
11925 2
11929 2
12029 2
12032 2
12036 2
12038 2
12039 2
12042 2
12043 2
12044 2
12045 2
12046 2
12047 2
12048 2
12049 2
12050 2
12154 2
12158 2
12162 2
12163 2
12164 2
12165 2
12166 2
12168 2
12169 2
12170 2
12171 2
12174 2
12176 2
12274 2
12276 2
12278 2
12280 2
12282 2
12285 2
12286 2
12287 2
12288 2
12289 2
12290 2
12291 2
12292 2
12293 2
12294 2
12295 2
12296 2
12300 2
12302 2
12330 2
12336 2
12406 2
12411 2
12412 2
12413 2
12414 2
12415 2
12416 2
12417 2
12419 2
12420 2
12421 2
12422 2
12423 2
12424 2
12425 2
12426 2
12427 2
12458 2
12459 2
12460 2
12467 2
12536 2
12537 2
12538 2
12539 2
12540 2
12541 2
12542 2
12543 2
12544 2
12545 2
12546 2
12547 2
12548 2
12549 2
12550 2
12552 2
12553 2
12555 2
12557 2
12558 2
12559 2
12561 2
12563 2
12591 2
12593 2
12594 2
12597 2
12598 2
12661 2
12662 2
12664 2
12665 2
12666 2
12667 2
12669 2
12670 2
12671 2
12672 2
12673 2
12674 2
12675 2
12676 2
12677 2
12678 2
12679 2
12680 2
12681 2
12682 2
12683 2
12709 2
12711 2
12715 2
12716 2
12720 2
12784 2
12787 2
12788 2
12789 2
12790 2
12792 2
12793 2
12794 2
12795 2
12796 2
12797 2
12798 2
12799 2
12800 2
12813 2
12824 2
12828 2
12832 2
12833 2
12834 2
12838 2
12905 2
12906 2
12907 2
12908 2
12909 2
12910 2
12911 2
12912 2
12913 2
12914 2
12916 2
12917 2
12918 2
12930 2
12934 2
12936 2
12937 2
12956 2
12957 2
13022 2
13023 2
13025 2
13026 2
13027 2
13028 2
13029 2
13030 2
13036 2
13043 2
13054 2
13058 2
13061 2
13139 2
13142 2
13152 2
13153 2
13156 2
13158 2
13164 2
13170 2
13171 2
13243 2
13244 2
13255 2
13264 2
13337 2
13347 2
13348 2
13349 2
13350 2
13352 2
13418 2
13420 2
13421 2
13422 2
13423 2
13424 2
13426 2
13427 2
13428 2
13429 2
13430 2
13432 2
13495 2
13496 2
