pt_graph met
4264 2
4265 2
4322 2
4323 2
4418 2
4461 2
4503 2
4506 2
4544 2
4547 2
4549 2
4589 2
4590 2
4593 2
4633 2
4634 2
4678 2
4679 2
4717 2
4719 2
4720 2
4755 2
4757 2
4794 2
4795 2
4797 2
4798 2
4799 2
4833 2
4835 2
4836 2
4839 2
4840 2
4874 2
4875 2
4876 2
4877 2
4878 2
4921 2
4922 2
4923 2
4924 2
4926 2
4970 2
4971 2
4972 2
4973 2
4974 2
4975 2
4976 2
5023 2
5028 2
5029 2
5030 2
5031 2
5032 2
5033 2
5034 2
5035 2
5039 2
5085 2
5086 2
5089 2
5090 2
5091 2
5092 2
5093 2
5095 2
5096 2
5097 2
5145 2
5147 2
5148 2
5149 2
5150 2
5151 2
5152 2
5248 2
5249 2
5297 2
5345 2
5346 2
5396 2
5495 2
5705 2
5757 2
5810 2
5973 2
6198 2
6203 2
6204 2
6264 2
6320 2
6443 2
6507 2
6689 2
6748 2
6749 2
6924 2
6981 2
6982 2
6983 2
7043 2
7103 2
7104 2
7165 2
7166 2
7290 2
7292 2
7354 2
7355 2
7419 2
7482 2
7483 2
7546 2
7609 2
7610 2
7674 2
7675 2
7676 2
7738 2
7739 2
7741 2
7803 2
7806 2
7857 2
7864 2
7866 2
7867 2
7868 2
7869 2
7870 2
7929 2
7930 2
7931 2
7932 2
7933 2
7934 2
7990 2
7995 2
7996 2
7998 2
8053 2
8055 2
8056 2
8059 2
8060 2
8061 2
8119 2
8120 2
8121 2
8122 2
8123 2
8181 2
8182 2
8183 2
8184 2
8185 2
8186 2
8244 2
8245 2
8246 2
19516 2
