pt_graph met
9547 4
9549 4
9617 4
9619 4
9620 4
9621 4
9622 4
9623 4
9691 4
9693 4
9694 4
9695 4
9696 4
9697 4
9698 4
9770 4
9771 4
9772 4
9773 4
9774 4
9852 4
10014 4
10015 4
10099 4
10178 4
10179 4
10263 4
10264 4
10265 4
10435 4
10752 4
10853 4
11053 4
11192 4
11309 4
11312 4
11446 4
11447 4
11536 4
11574 4
11578 4
11580 4
11664 4
11665 4
11701 4
11707 4
11794 4
11797 4
11826 4
11836 4
11925 4
11926 4
12049 4
12080 4
12173 4
12301 4
12441 4
12457 4
12460 4
12465 4
12590 4
12591 4
12592 4
12596 4
12598 4
12713 4
12714 4
12715 4
12716 4
12718 4
12808 4
12815 4
12832 4
12833 4
12834 4
12835 4
12836 4
12837 4
12930 4
12935 4
12936 4
12955 4
12956 4
13053 4
13056 4
13062 4
13063 4
13072 4
13156 4
13157 4
13159 4
13160 4
13164 4
13165 4
13167 4
13176 4
13254 4
13255 4
13259 4
13343 4
13345 4
13346 4
13347 4
13422 4
19520 4
19521 4
