pt_graph met
9420 2
9476 2
9480 2
9541 2
9542 2
9543 2
9610 2
9612 2
9686 2
9687 2
9765 2
9768 2
9848 2
9849 2
9926 2
9930 2
9931 2
10006 2
10089 2
10092 2
10093 2
10094 2
10171 2
10174 2
10336 2
10338 2
10423 2
10429 2
10525 2
10526 2
10622 2
10625 2
10724 2
10725 2
10822 2
10824 2
10826 2
10927 2
10928 2
11031 2
11040 2
11147 2
11149 2
11150 2
11151 2
11152 2
11153 2
11154 2
11155 2
11261 2
11265 2
11266 2
11267 2
11269 2
11270 2
11271 2
11274 2
11275 2
11276 2
11277 2
11281 2
11382 2
11386 2
11387 2
11388 2
11389 2
11390 2
11391 2
11392 2
11394 2
11395 2
11396 2
11401 2
11402 2
11497 2
11507 2
11511 2
11515 2
11520 2
11523 2
11524 2
11525 2
11527 2
11528 2
11529 2
11530 2
11531 2
11534 2
11626 2
11640 2
11643 2
11644 2
11645 2
11646 2
11647 2
11652 2
11653 2
11659 2
11667 2
11770 2
11773 2
11774 2
11776 2
11781 2
11785 2
11786 2
11787 2
11789 2
11790 2
11792 2
11793 2
11796 2
11797 2
11899 2
11902 2
11903 2
11907 2
11910 2
11912 2
11914 2
11915 2
11916 2
11917 2
11918 2
11919 2
11924 2
11925 2
12012 2
12016 2
12024 2
12026 2
12032 2
12038 2
12039 2
12040 2
12042 2
12047 2
12049 2
12050 2
12141 2
12146 2
12147 2
12150 2
12160 2
12161 2
12163 2
12165 2
12166 2
12168 2
12169 2
12171 2
12271 2
12272 2
12273 2
12274 2
12275 2
12276 2
12280 2
12282 2
12283 2
12284 2
12287 2
12288 2
12290 2
12291 2
12293 2
12295 2
12296 2
12297 2
12401 2
12402 2
12403 2
12405 2
12410 2
12412 2
12413 2
12414 2
12415 2
12416 2
12418 2
12419 2
12421 2
12422 2
12423 2
12424 2
12425 2
12426 2
12427 2
12522 2
12525 2
12526 2
12528 2
12529 2
12532 2
12534 2
12535 2
12538 2
12539 2
12541 2
12542 2
12543 2
12544 2
12545 2
12546 2
12547 2
12548 2
12549 2
12550 2
12552 2
12553 2
12556 2
12557 2
12558 2
12559 2
12573 2
12651 2
12657 2
12658 2
12661 2
12666 2
12667 2
12669 2
12670 2
12671 2
12672 2
12676 2
12677 2
12678 2
12679 2
12681 2
12682 2
12694 2
12699 2
12769 2
12787 2
12788 2
12789 2
12790 2
12792 2
12794 2
12795 2
12796 2
12797 2
12798 2
12799 2
12815 2
12884 2
12886 2
12889 2
12905 2
12906 2
12907 2
12908 2
12910 2
12911 2
12912 2
12913 2
12914 2
12916 2
12918 2
12934 2
12939 2
13008 2
13009 2
13010 2
13022 2
13023 2
13024 2
13025 2
13026 2
13027 2
13028 2
13029 2
13036 2
13049 2
13154 2
13240 2
13241 2
13244 2
13253 2
13255 2
13323 2
13337 2
13420 2
13422 2
13423 2
13429 2
13495 2
13496 2
13498 2
13556 2
13618 2
13674 2
13729 2
13730 2
13785 2
13837 2
13838 2
13893 2
13952 2
