pt_graph met
13387 2
13472 2
13476 2
13477 2
13478 2
13536 2
13547 2
13551 2
13552 2
13607 2
13611 2
13613 2
13615 2
13670 2
13672 2
13673 2
13709 2
13715 2
13718 2
13722 2
13724 2
13725 2
13726 2
13727 2
13728 2
13729 2
13730 2
13760 2
13774 2
13779 2
13780 2
13781 2
13782 2
13783 2
13784 2
13785 2
13813 2
13822 2
13823 2
13830 2
13833 2
13834 2
13835 2
13836 2
13837 2
13838 2
13887 2
13889 2
13890 2
13892 2
13893 2
13940 2
13941 2
13944 2
13945 2
13946 2
13947 2
13948 2
13949 2
13950 2
13951 2
13952 2
13977 2
13986 2
13987 2
13998 2
14000 2
14002 2
14003 2
14004 2
14005 2
14006 2
14007 2
14008 2
14009 2
14043 2
14050 2
14051 2
14054 2
14055 2
14059 2
14060 2
14061 2
14062 2
14064 2
14089 2
14107 2
14109 2
14110 2
14111 2
14112 2
14113 2
14114 2
14115 2
14144 2
14151 2
14152 2
14154 2
14160 2
14161 2
14163 2
14164 2
14165 2
14167 2
14169 2
14194 2
14197 2
14200 2
14201 2
14209 2
14211 2
14214 2
14216 2
14217 2
14240 2
14241 2
14242 2
14247 2
14248 2
14250 2
14256 2
14257 2
14258 2
14260 2
14261 2
14264 2
14285 2
14290 2
14291 2
14295 2
14298 2
14299 2
14303 2
14304 2
14305 2
14306 2
14308 2
14310 2
14311 2
14337 2
14338 2
14344 2
14345 2
14347 2
14348 2
14349 2
14350 2
14351 2
14352 2
14353 2
14355 2
14375 2
14380 2
14381 2
14383 2
14385 2
14386 2
14388 2
14389 2
14390 2
14391 2
14392 2
14394 2
14395 2
14396 2
14397 2
14418 2
14422 2
14423 2
14424 2
14425 2
14426 2
14427 2
14428 2
14430 2
14432 2
14433 2
14435 2
14436 2
14437 2
14438 2
14462 2
14463 2
14464 2
14470 2
14472 2
14473 2
14474 2
14475 2
14493 2
14499 2
14500 2
14501 2
14502 2
14504 2
14507 2
14508 2
14509 2
14531 2
14533 2
14534 2
14535 2
14536 2
14538 2
14540 2
14558 2
14559 2
14561 2
14564 2
14567 2
14568 2
14569 2
14570 2
14571 2
14572 2
14573 2
14594 2
14596 2
14598 2
14599 2
14600 2
14601 2
14603 2
14604 2
14605 2
14606 2
14607 2
14628 2
14629 2
14631 2
14632 2
14633 2
14634 2
14635 2
14636 2
14637 2
14640 2
14641 2
14660 2
14662 2
14664 2
14665 2
14666 2
14667 2
14670 2
14673 2
14674 2
14698 2
14699 2
14700 2
14703 2
14704 2
14707 2
14730 2
