pt_graph met
6142 2
6198 2
6260 2
6262 2
6322 2
6384 2
6441 2
6627 2
6629 2
6683 2
6688 2
6689 2
6744 2
6749 2
6920 2
6923 2
6983 2
7041 2
7042 2
7103 2
7104 2
7164 2
7166 2
7229 2
7291 2
7292 2
7354 2
7355 2
7419 2
7482 2
7483 2
7547 2
7610 2
7611 2
7675 2
7676 2
7730 2
7740 2
7741 2
7791 2
7803 2
7806 2
7864 2
7867 2
7868 2
7870 2
7930 2
7931 2
7932 2
7933 2
7934 2
7991 2
7992 2
7993 2
7995 2
7996 2
7997 2
7998 2
8054 2
8057 2
8058 2
8059 2
8060 2
8061 2
8095 2
8116 2
8117 2
8118 2
8119 2
8120 2
8122 2
8123 2
8124 2
8156 2
8177 2
8179 2
8181 2
8182 2
8183 2
8184 2
8185 2
8186 2
8212 2
8240 2
8242 2
8243 2
8244 2
8245 2
8246 2
8273 2
8275 2
8283 2
8299 2
8302 2
8303 2
8304 2
8338 2
8359 2
8389 2
8390 2
8392 2
8393 2
8395 2
8396 2
8397 2
8411 2
8414 2
8442 2
8443 2
8445 2
8447 2
8448 2
8450 2
8467 2
8495 2
8496 2
8497 2
8500 2
8550 2
8551 2
8552 2
8553 2
8554 2
8571 2
8574 2
8600 2
8601 2
8602 2
8603 2
8649 2
8650 2
8667 2
8670 2
8714 2
8740 2
8758 2
8784 2
8798 2
8799 2
8800 2
8830 2
8841 2
8842 2
8845 2
8847 2
8848 2
8873 2
8886 2
8888 2
8889 2
8891 2
8892 2
8916 2
8929 2
8930 2
8931 2
8932 2
8933 2
8934 2
8935 2
8956 2
8968 2
8970 2
8971 2
8972 2
8974 2
8997 2
8998 2
9013 2
9036 2
9037 2
9038 2
9051 2
9075 2
9076 2
9081 2
9092 2
9117 2
9133 2
9175 2
9218 2
9256 2
9260 2
9263 2
9308 2
9363 2
9364 2
9417 2
9418 2
9420 2
9474 2
9476 2
9477 2
9479 2
9480 2
9537 2
9539 2
9540 2
9541 2
9542 2
9543 2
9604 2
9605 2
9607 2
9609 2
9610 2
9611 2
9612 2
9613 2
9680 2
9686 2
9687 2
9688 2
9689 2
9690 2
9758 2
9759 2
9761 2
9762 2
9764 2
9766 2
9768 2
9836 2
9839 2
9841 2
9843 2
9845 2
9847 2
9849 2
9921 2
9924 2
9926 2
9929 2
9930 2
9931 2
10001 2
10002 2
10005 2
10006 2
10007 2
10008 2
10009 2
10010 2
10011 2
10012 2
10013 2
10086 2
10091 2
10093 2
10094 2
10095 2
10096 2
10169 2
10173 2
10174 2
10176 2
10177 2
10253 2
10255 2
10256 2
10257 2
10259 2
10260 2
10261 2
10336 2
10337 2
10339 2
10340 2
10342 2
10343 2
10423 2
10424 2
10425 2
10427 2
10429 2
10430 2
10521 2
10522 2
10523 2
10525 2
10526 2
19532 2
