pt_graph met
7414 2
7669 2
7865 2
7930 2
7989 2
7995 2
7998 2
8058 2
8095 2
8212 2
8214 2
8242 2
8246 2
8302 2
8359 2
8393 2
8438 2
8445 2
8449 2
8451 2
8463 2
8499 2
8501 2
8503 2
8545 2
8569 2
8602 2
8603 2
8653 2
8780 2
8786 2
8829 2
8873 2
8974 2
9009 2
9036 2
9075 2
9117 2
9127 2
9172 2
9196 2
9217 2
9248 2
9344 2
9394 2
9401 2
9473 2
9476 2
9539 2
9540 2
9587 2
9588 2
9652 2
9825 2
9845 2
9898 2
9902 2
9982 2
9990 2
10049 2
10054 2
10064 2
10071 2
10085 2
10134 2
10145 2
10150 2
10152 2
10237 2
10339 2
10342 2
10388 2
10389 2
10486 2
10501 2
10520 2
10598 2
10819 2
10924 2
11149 2
11264 2
11267 2
11270 2
11385 2
11389 2
11391 2
11635 2
11639 2
11652 2
11755 2
11771 2
11772 2
11787 2
11868 2
11889 2
11908 2
12018 2
12019 2
12028 2
12036 2
12047 2
12152 2
12154 2
12281 2
12366 2
12388 2
12413 2
12518 2
12524 2
12544 2
12550 2
12629 2
12749 2
12754 2
12756 2
12793 2
12888 2
12995 2
13000 2
13002 2
13007 2
13119 2
13123 2
13322 2
13391 2
13408 2
13485 2
13549 2
13551 2
13554 2
13608 2
13611 2
13662 2
13726 2
13773 2
13833 2
13890 2
13892 2
13949 2
19532 2
