pt_graph met
9288 0
9339 0
9341 0
9389 0
9394 0
9395 0
9396 0
9397 0
9443 0
9444 0
9448 0
9449 0
9450 0
9452 0
9454 0
9508 0
9510 0
9512 0
9514 0
9515 0
9516 0
9580 0
9582 0
9584 0
9586 0
9588 0
9652 0
9653 0
9654 0
9656 0
9730 0
9732 0
9735 0
9737 0
9738 0
9739 0
9812 0
9814 0
9818 0
9819 0
9820 0
9888 0
9890 0
9891 0
9892 0
9896 0
9897 0
9898 0
9900 0
9902 0
9970 0
9971 0
9973 0
9975 0
9979 0
9980 0
9987 0
10049 0
10051 0
10053 0
10054 0
10055 0
10057 0
10058 0
10059 0
10060 0
10061 0
10062 0
10064 0
10065 0
10066 0
10068 0
10129 0
10130 0
10131 0
10134 0
10135 0
10136 0
10137 0
10139 0
10140 0
10141 0
10142 0
10143 0
10144 0
10146 0
10147 0
10214 0
10215 0
10216 0
10217 0
10218 0
10219 0
10220 0
10221 0
10222 0
10223 0
10224 0
10225 0
10226 0
10227 0
10228 0
10232 0
10299 0
10300 0
10301 0
10303 0
10304 0
10305 0
10306 0
10307 0
10308 0
10309 0
10310 0
10311 0
10315 0
10384 0
10385 0
10386 0
10387 0
10388 0
10389 0
10390 0
10391 0
10392 0
10393 0
10394 0
10395 0
10482 0
10483 0
10484 0
10485 0
10486 0
10487 0
10488 0
10489 0
10498 0
10582 0
10584 0
10585 0
10586 0
10587 0
10588 0
10589 0
10590 0
10687 0
10688 0
10689 0
10690 0
10691 0
10692 0
10694 0
10786 0
10787 0
10788 0
10789 0
10790 0
10799 0
10888 0
10889 0
10890 0
10900 0
10995 0
10997 0
11003 0
11004 0
11108 0
11116 0
11121 0
11226 0
11233 0
11241 0
11350 0
11355 0
11481 0
11483 0
11487 0
11607 0
11609 0
11736 0
11737 0
11741 0
11862 0
11990 0
12108 0
12117 0
12230 0
12236 0
12245 0
12366 0
12500 0
12501 0
12502 0
12507 0
12508 0
12626 0
12627 0
12628 0
12629 0
12630 0
12747 0
12862 0
12863 0
12864 0
12867 0
12981 0
12983 0
12984 0
12985 0
12986 0
12988 0
13095 0
13098 0
13099 0
13102 0
13103 0
13108 0
13200 0
13205 0
13206 0
13296 0
13297 0
13298 0
13304 0
13305 0
13306 0
13309 0
13381 0
13382 0
13383 0
13387 0
13391 0
13469 0
13533 0
13535 0
13536 0
13539 0
13649 0
13655 0
13707 0
13709 0
13766 0
13816 0
13817 0
13874 0
13982 0
