pt_graph met
16182 4
16230 4
16275 4
16409 4
16410 4
16450 4
16451 4
16454 4
16498 4
16540 4
16585 4
16630 4
16631 4
16637 4
16638 4
16671 4
16675 4
16676 4
16677 4
16682 4
16721 4
16727 4
16728 4
16762 4
16767 4
16768 4
16811 4
16813 4
16816 4
16817 4
16861 4
16862 4
16876 4
16959 4
17008 4
17130 4
17131 4
17132 4
17173 4
17174 4
17202 4
17216 4
17217 4
17250 4
17254 4
17255 4
17280 4
17318 4
17330 4
17393 4
17397 4
17427 4
17428 4
17429 4
17458 4
17459 4
17460 4
17461 4
17462 4
17485 4
17492 4
17493 4
17494 4
17495 4
17496 4
17497 4
17498 4
17528 4
17534 4
17535 4
17537 4
17538 4
17539 4
17567 4
17568 4
17569 4
17570 4
17574 4
17575 4
17576 4
17577 4
17579 4
17610 4
17611 4
17612 4
17613 4
17614 4
17616 4
17617 4
17618 4
17619 4
17620 4
17652 4
17653 4
17654 4
17655 4
17656 4
17657 4
17658 4
17659 4
17661 4
17694 4
17698 4
17699 4
17702 4
17703 4
17704 4
17705 4
17706 4
17745 4
17747 4
17748 4
17749 4
17750 4
17751 4
17753 4
17754 4
17755 4
17794 4
17796 4
17798 4
17832 4
17835 4
17841 4
17843 4
17882 4
17889 4
17929 4
17984 4
18026 4
18027 4
18071 4
18073 4
18075 4
18078 4
18118 4
18119 4
18121 4
18122 4
18166 4
18167 4
18169 4
18170 4
18216 4
18220 4
18221 4
18223 4
18267 4
18313 4
18314 4
18316 4
18354 4
