pt_graph met
9611 2
9677 2
9682 2
9684 2
9690 2
9765 2
9822 2
9924 2
9925 2
10005 2
10006 2
10071 2
10256 2
10340 2
10343 2
10400 2
10402 2
10620 2
10624 2
10724 2
10798 2
10802 2
10902 2
10928 2
11359 2
11398 2
11512 2
11527 2
11533 2
11629 2
11781 2
11785 2
11923 2
12030 2
12114 2
12129 2
12130 2
12138 2
12150 2
12288 2
12382 2
12391 2
12396 2
12401 2
12511 2
12517 2
12522 2
12526 2
12529 2
12545 2
12546 2
12549 2
12552 2
12557 2
12643 2
12659 2
12662 2
12672 2
12754 2
12759 2
12767 2
12790 2
12796 2
12864 2
12887 2
12913 2
12914 2
13005 2
13006 2
13109 2
13114 2
13122 2
13208 2
13304 2
13323 2
13379 2
13405 2
13408 2
13478 2
13554 2
13556 2
13602 2
13650 2
13674 2
13714 2
13717 2
13718 2
13726 2
13727 2
13826 2
13833 2
13837 2
13838 2
13874 2
13889 2
14002 2
14059 2
14113 2
14203 2
14204 2
14205 2
14216 2
14283 2
14337 2
14342 2
14346 2
14348 2
14375 2
14386 2
14390 2
14392 2
14437 2
14531 2
14566 2
14635 2
14640 2
14701 2
14707 2
14731 2
14797 2
14821 2
14915 2
14961 2
14989 2
15099 2
15174 2
15262 2
15269 2
15493 2
15511 2
15556 2
15574 2
