pt_graph met
8547 4
8556 4
8651 4
8695 4
8696 4
8739 4
8740 4
8785 4
8796 4
8797 4
8828 4
8829 4
8830 4
8842 4
8872 4
8873 4
8874 4
8875 4
8916 4
8917 4
8918 4
8930 4
8931 4
8956 4
8957 4
8998 4
9000 4
9036 4
9075 4
9076 4
9077 4
9082 4
9116 4
9117 4
9118 4
9123 4
9125 4
9126 4
9133 4
9158 4
9159 4
9160 4
9167 4
9170 4
9202 4
9203 4
9212 4
9213 4
9246 4
9256 4
9257 4
9263 4
9304 4
9305 4
9306 4
9310 4
9357 4
9358 4
9411 4
9412 4
9477 4
9478 4
9597 4
9687 4
9761 4
9765 4
9766 4
9847 4
10011 4
10068 4
10094 4
10095 4
10137 4
10176 4
10177 4
10232 4
10260 4
10304 4
10313 4
10343 4
10400 4
10429 4
10430 4
10504 4
10526 4
10527 4
10595 4
10621 4
10622 4
10625 4
10626 4
10723 4
10724 4
10725 4
10825 4
10826 4
10895 4
10926 4
10927 4
10928 4
11033 4
11036 4
11144 4
11146 4
11382 4
11383 4
11511 4
11513 4
11514 4
11634 4
11635 4
11751 4
11764 4
11765 4
11767 4
11891 4
11892 4
11893 4
11894 4
11895 4
12014 4
12015 4
12016 4
12017 4
12018 4
12019 4
12135 4
12136 4
12137 4
12138 4
12139 4
12140 4
12258 4
12261 4
12262 4
12263 4
12392 4
12393 4
19542 4
