pt_graph abundance
155 0.00000664
155 0.00000664
155 0.00000567
155 0.00000567
155 0.00000567
155 0.00000567
155 0.00000567
155 0.00000567
155 0.00000567
155 0.00000567
155 0.00000567
155 0.00000567
155 0.00000567
155 0.00000567
179 0.00000664
179 0.00000664
179 0.00000567
179 0.00000567
179 0.00000567
179 0.00000567
179 0.00000567
179 0.00000567
179 0.00000567
179 0.00000567
179 0.00000567
179 0.00000567
179 0.00000567
179 0.00000567
180 0.00000664
180 0.00000664
180 0.00000567
180 0.00000567
180 0.00000567
180 0.00000567
180 0.00000567
180 0.00000567
180 0.00000567
180 0.00000567
180 0.00000567
180 0.00000567
180 0.00000567
180 0.00000567
181 0.00000664
181 0.00000664
181 0.00000567
181 0.00000567
181 0.00000567
181 0.00000567
181 0.00000567
181 0.00000567
181 0.00000567
181 0.00000567
181 0.00000567
181 0.00000567
181 0.00000567
181 0.00000567
182 0.00000664
182 0.00000664
182 0.00000567
182 0.00000567
182 0.00000567
182 0.00000567
182 0.00000567
182 0.00000567
182 0.00000567
182 0.00000567
182 0.00000567
182 0.00000567
182 0.00000567
182 0.00000567
205 0
205 0
205 0.00000567
205 0.00000567
205 0.00000567
205 0.00000567
205 0.00000567
205 0.00000567
205 0.00000567
205 0.00000567
205 0.00000567
205 0.00000567
205 0.00000567
205 0.00000567
206 0
206 0
206 0.00000567
206 0.00000567
206 0.00000567
206 0.00000567
206 0.00000567
206 0.00000567
206 0.00000567
206 0.00000567
206 0.00000567
206 0.00000567
206 0.00000567
206 0.00000567
209 0.00000664
209 0.00000664
209 0.00000567
209 0.00000567
209 0.00000567
209 0.00000567
209 0.00000567
209 0.00000567
209 0.00000567
209 0.00000567
209 0.00000567
209 0.00000567
209 0.00000567
209 0.00000567
210 0.00000664
210 0.00000664
210 0.00000567
210 0.00000567
210 0.00000567
210 0.00000567
210 0.00000567
210 0.00000567
210 0.00000567
210 0.00000567
210 0.00000567
210 0.00000567
210 0.00000567
210 0.00000567
211 0.00000664
211 0.00000664
211 0.00000567
211 0.00000567
211 0.00000567
211 0.00000567
211 0.00000567
211 0.00000567
211 0.00000567
211 0.00000567
211 0.00000567
211 0.00000567
211 0.00000567
211 0.00000567
230 0.00000664
230 0.00000664
230 0.00000567
230 0.00000567
230 0.00000567
230 0.00000567
230 0.00000567
230 0.00000567
230 0.00000567
230 0.00000567
230 0.00000567
230 0.00000567
230 0.00000567
230 0.00000567
231 0.00000664
231 0.00000664
231 0.00000567
231 0.00000567
231 0.00000567
231 0.00000567
231 0.00000567
231 0.00000567
231 0.00000567
231 0.00000567
231 0.00000567
231 0.00000567
231 0.00000567
231 0.00000567
233 0.00000664
233 0.00000664
233 0.00000567
233 0.00000567
233 0.00000567
233 0.00000567
233 0.00000567
233 0.00000567
233 0.00000567
233 0.00000567
233 0.00000567
233 0.00000567
233 0.00000567
233 0.00000567
234 0.00000664
234 0.00000664
234 0.00000567
234 0.00000567
234 0.00000567
234 0.00000567
234 0.00000567
234 0.00000567
234 0.00000567
234 0.00000567
234 0.00000567
234 0.00000567
234 0.00000567
234 0.00000567
235 0.00000664
235 0.00000664
235 0.00000567
235 0.00000567
235 0.00000567
235 0.00000567
235 0.00000567
235 0.00000567
235 0.00000567
235 0.00000567
235 0.00000567
235 0.00000567
235 0.00000567
235 0.00000567
236 0.00000664
236 0.00000664
236 0.00000567
236 0.00000567
236 0.00000567
236 0.00000567
236 0.00000567
236 0.00000567
236 0.00000567
236 0.00000567
236 0.00000567
236 0.00000567
236 0.00000567
236 0.00000567
238 0.00000664
238 0.00000664
238 0.00000567
238 0.00000567
238 0.00000567
238 0.00000567
238 0.00000567
238 0.00000567
238 0.00000567
238 0.00000567
238 0.00000567
238 0.00000567
238 0.00000567
238 0.00000567
239 0.00000664
239 0.00000664
239 0.00000567
239 0.00000567
239 0.00000567
239 0.00000567
239 0.00000567
239 0.00000567
239 0.00000567
239 0.00000567
239 0.00000567
239 0.00000567
239 0.00000567
