pt_graph coeff
3804 0.1
3804 0.1
3804 0.1
3804 0.1
3804 0.1
3804 0.1
3804 0.1
3804 0.1
3804 0.1
3804 0.1
3804 0.1
3804 0.1
3804 0.1
3804 0.1
3805 0.1
3805 0.1
3805 0.1
3805 0.1
3805 0.1
3805 0.1
3805 0.1
3805 0.1
3805 0.1
3805 0.1
3805 0.1
3805 0.1
3805 0.1
3805 0.1
3806 0.1
3806 0.1
3806 0.1
3806 0.1
3806 0.1
3806 0.1
3806 0.1
3806 0.1
3806 0.1
3806 0.1
3806 0.1
3806 0.1
3806 0.1
3806 0.1
3878 0.1
3878 0.1
3878 0.1
3878 0.1
3878 0.1
3878 0.1
3878 0.1
3878 0.1
3878 0.1
3878 0.1
3878 0.1
3878 0.1
3878 0.1
3878 0.1
3879 0.1
3879 0.1
3879 0.1
3879 0.1
3879 0.1
3879 0.1
3879 0.1
3879 0.1
3879 0.1
3879 0.1
3879 0.1
3879 0.1
3879 0.1
3879 0.1
3880 0.1
3880 0.1
3880 0.1
3880 0.1
3880 0.1
3880 0.1
3880 0.1
3880 0.1
3880 0.1
3880 0.1
3880 0.1
3880 0.1
3880 0.1
3880 0.1
3881 0.1
3881 0.1
3881 0.1
3881 0.1
3881 0.1
3881 0.1
3881 0.1
3881 0.1
3881 0.1
3881 0.1
3881 0.1
3881 0.1
3881 0.1
3881 0.1
3949 0.1
3949 0.1
3949 0.1
3949 0.1
3949 0.1
3949 0.1
3949 0.1
3949 0.1
3949 0.1
3949 0.1
3949 0.1
3949 0.1
3949 0.1
3949 0.1
3950 0.1
3950 0.1
3950 0.1
3950 0.1
3950 0.1
3950 0.1
3950 0.1
3950 0.1
3950 0.1
3950 0.1
3950 0.1
3950 0.1
3950 0.1
3950 0.1
3951 0.1
3951 0.1
3951 0.1
3951 0.1
3951 0.1
3951 0.1
3951 0.1
3951 0.1
3951 0.1
3951 0.1
3951 0.1
3951 0.1
3951 0.1
3951 0.1
4085 0.1
4085 0.1
4085 0.1
4085 0.1
4085 0.1
4085 0.1
4085 0.1
4085 0.1
4085 0.1
4085 0.1
4085 0.1
4085 0.1
4085 0.1
4085 0.1
4086 0.1
4086 0.1
4086 0.1
4086 0.1
4086 0.1
4086 0.1
4086 0.1
4086 0.1
4086 0.1
4086 0.1
4086 0.1
4086 0.1
4086 0.1
4086 0.1
4149 0.1
4149 0.1
4149 0.1
4149 0.1
4149 0.1
4149 0.1
