pt_graph abundance
180 0.00000585
180 0.00000585
180 0.00000385
180 0.00000385
180 0.00000385
180 0.00000385
180 0.00000385
180 0.00000385
180 0.00000385
180 0.00000385
180 0.00000385
180 0.00000385
180 0.00000385
180 0.00000385
181 0.00000585
181 0.00000585
181 0.00000385
181 0.00000385
181 0.00000385
181 0.00000385
181 0.00000385
181 0.00000385
181 0.00000385
181 0.00000385
181 0.00000385
181 0.00000385
181 0.00000385
181 0.00000385
182 0.00000585
182 0.00000585
182 0.00000385
182 0.00000385
182 0.00000385
182 0.00000385
182 0.00000385
182 0.00000385
182 0.00000385
182 0.00000385
182 0.00000385
182 0.00000385
182 0.00000385
182 0.00000385
207 0.00032662
207 0.00032662
207 0.00000385
207 0.00000385
207 0.00000385
207 0.00000385
207 0.00000385
207 0.00000385
207 0.00000385
207 0.00000385
207 0.00000385
207 0.00000385
207 0.00000385
207 0.00000385
208 0.00000585
208 0.00000585
208 0.00000385
208 0.00000385
208 0.00000385
208 0.00000385
208 0.00000385
208 0.00000385
208 0.00000385
208 0.00000385
208 0.00000385
208 0.00000385
208 0.00000385
208 0.00000385
209 0.00000585
209 0.00000585
209 0.00000385
209 0.00000385
209 0.00000385
209 0.00000385
209 0.00000385
209 0.00000385
209 0.00000385
209 0.00000385
209 0.00000385
209 0.00000385
209 0.00000385
209 0.00000385
210 0.00000585
210 0.00000585
210 0.00000385
210 0.00000385
210 0.00000385
210 0.00000385
210 0.00000385
210 0.00000385
210 0.00000385
210 0.00000385
210 0.00000385
210 0.00000385
210 0.00000385
210 0.00000385
211 0.00000585
211 0.00000585
211 0.00000385
211 0.00000385
211 0.00000385
211 0.00000385
211 0.00000385
211 0.00000385
211 0.00000385
211 0.00000385
211 0.00000385
211 0.00000385
211 0.00000385
211 0.00000385
235 0
235 0
235 0.00000385
235 0.00000385
235 0.00000385
235 0.00000385
235 0.00000385
235 0.00000385
235 0.00000385
235 0.00000385
235 0.00000385
235 0.00000385
235 0.00000385
235 0.00000385
236 0
236 0
236 0.00000385
236 0.00000385
236 0.00000385
236 0.00000385
236 0.00000385
236 0.00000385
236 0.00000385
236 0.00000385
236 0.00000385
236 0.00000385
236 0.00000385
236 0.00000385
237 0.00000585
237 0.00000585
237 0.00000385
237 0.00000385
237 0.00000385
237 0.00000385
237 0.00000385
237 0.00000385
237 0.00000385
237 0.00000385
237 0.00000385
237 0.00000385
237 0.00000385
237 0.00000385
238 0.00000585
238 0.00000585
238 0.00000385
238 0.00000385
